id_mov;presupuesto;fecha;tipo_contenido;duracion
17470;658345;85-05-09;video;51
17471;796153;08-12-31;audio;71
17472;656045;91-07-20;spam;9
17473;334709;12-11-24;audio;18
17474;990209;82-05-09;video;49
17475;241073;98-07-24;spam;48
17476;647649;16-07-16;imagenes;49
17477;885336;83-01-21;video;39
17478;424251;72-09-14;spam;21
17479;942274;10-12-07;video;76
17480;463854;92-04-12;spam;51
17481;932608;10-07-29;imagenes;45
17482;450726;13-06-18;spam;76
17483;551523;18-12-02;video;44
17484;467655;16-04-14;video;28
17485;152967;06-09-04;imagenes;2
17486;3777;17-05-07;audio;14
17487;711498;11-01-24;imagenes;34
17488;857636;09-02-14;audio;70
17489;621347;12-07-15;video;35
17490;591689;18-02-03;audio;58
17491;339317;13-12-13;video;31
17492;12073;10-09-10;imagenes;66
17493;473640;15-06-06;video;42
17494;918947;78-12-18;video;27
17495;844206;15-02-14;video;56
17496;265188;93-06-18;imagenes;56
17497;549106;00-09-23;audio;68
17498;86344;87-04-03;spam;17
17499;386737;03-09-19;video;22
17500;896900;76-09-11;spam;74
17501;491752;14-03-09;video;79
17502;959100;18-11-28;video;1
17503;264192;64-10-31;audio;73
17504;433119;91-02-05;imagenes;75
17505;86636;55-12-19;audio;7
17506;123663;19-06-21;spam;40
17507;637728;89-04-18;audio;15
17508;485806;07-10-25;video;49
17509;83817;65-02-08;audio;61
17510;523955;94-09-26;imagenes;43
17511;764121;15-04-06;audio;25
17512;262929;11-09-09;imagenes;31
17513;882879;90-12-30;video;58
17514;699125;19-07-24;audio;26
17515;51454;98-05-09;spam;62
17516;852208;97-07-28;video;47
17517;482843;14-09-28;audio;23
17518;168128;16-09-21;audio;85
17519;709144;17-03-16;imagenes;1
17520;836919;82-03-05;audio;20
17521;871117;94-12-25;audio;72
17522;339326;04-05-19;video;23
17523;82567;94-07-11;imagenes;53
17524;172072;03-03-08;imagenes;76
17525;486884;92-07-07;video;66
17526;479030;66-12-30;video;7
17527;322569;96-08-26;audio;15
17528;225657;18-10-23;audio;13
17529;989945;02-12-30;imagenes;29
17530;158176;19-08-09;imagenes;75
17531;704072;08-06-02;imagenes;24
17532;399678;12-02-03;audio;61
17533;208667;16-02-19;video;86
17534;981656;19-06-13;video;38
17535;555396;10-08-06;video;49
17536;518249;18-03-08;spam;75
17537;639571;89-04-22;spam;66
17538;479597;83-04-13;audio;71
17539;687233;88-02-08;spam;37
17540;938094;18-01-29;video;16
17541;590415;65-04-17;video;20
17542;724373;19-06-30;video;21
17543;838888;12-12-16;audio;49
17544;858582;18-11-26;audio;54
17545;774673;11-05-22;imagenes;63
17546;668690;12-06-20;spam;52
17547;307088;72-09-05;imagenes;22
17548;537486;07-05-08;imagenes;33
17549;427103;89-07-29;imagenes;9
17550;534736;92-12-13;video;22
17551;16773;96-10-18;video;44
17552;253620;13-12-16;imagenes;17
17553;504641;91-12-21;video;26
17554;418160;05-07-01;spam;18
17555;168578;14-01-09;imagenes;23
17556;30818;19-08-15;video;76
17557;757945;07-07-09;imagenes;58
17558;42247;06-11-26;video;67
17559;869513;13-05-24;spam;18
17560;114542;78-10-09;spam;18
17561;385784;70-03-17;spam;88
17562;6852;07-02-03;spam;88
17563;634717;17-05-29;spam;60
17564;154741;92-10-23;audio;12
17565;379956;87-05-14;spam;85
17566;311044;09-02-05;imagenes;81
17567;61271;73-04-15;imagenes;37
17568;365108;19-08-24;imagenes;84
17569;994513;63-07-20;imagenes;32
17570;33194;86-04-08;spam;33
17571;928983;85-04-01;imagenes;49
17572;32360;87-01-31;video;52
17573;654822;83-08-05;imagenes;90
17574;825649;17-09-20;video;8
17575;872939;80-11-10;spam;46
17576;893958;03-07-01;video;34
17577;273762;04-05-30;spam;71
17578;940652;07-03-14;video;47
17579;600809;14-07-14;spam;45
17580;32154;19-08-10;spam;43
17581;884163;14-01-01;video;38
17582;979482;15-05-22;imagenes;86
17583;221091;96-03-05;audio;8
17584;964739;10-08-25;spam;75
17585;970342;18-03-12;video;31
17586;228994;08-02-02;video;18
17587;946082;78-10-26;audio;28
17588;778323;98-09-23;audio;45
17589;804970;60-04-15;video;19
17590;815807;15-06-19;spam;56
17591;30356;13-11-07;video;55
17592;645222;01-05-24;spam;39
17593;257610;12-09-24;imagenes;6
17594;883301;16-09-10;audio;84
17595;273038;19-08-18;imagenes;7
17596;386920;99-03-28;video;82
17597;902674;07-07-26;video;6
17598;213353;02-08-24;audio;39
17599;37240;73-07-02;audio;78
17600;313886;19-01-08;audio;26
17601;876883;19-03-17;audio;45
17602;591949;13-08-31;imagenes;7
17603;804191;12-02-26;video;44
17604;246952;18-05-24;audio;38
17605;883234;76-06-05;imagenes;10
17606;245871;18-03-06;video;63
17607;839029;17-11-16;audio;44
17608;684260;17-05-19;audio;55
17609;912975;16-12-27;imagenes;65
17610;74124;04-04-05;imagenes;86
17611;250468;17-04-19;video;84
17612;978755;16-07-05;imagenes;74
17613;141428;70-02-21;imagenes;21
17614;874565;80-04-26;audio;75
17615;914016;93-12-31;imagenes;38
17616;462500;90-12-21;spam;89
17617;493427;13-10-05;audio;77
17618;74898;75-03-28;imagenes;15
17619;107693;19-04-16;video;74
17620;22017;00-05-13;video;67
17621;67503;96-12-30;audio;1
17622;322760;15-09-14;video;13
17623;76325;16-06-04;video;29
17624;499280;09-07-06;imagenes;5
17625;658246;19-07-20;imagenes;55
17626;481669;07-06-10;audio;80
17627;733946;12-03-05;spam;6
17628;988676;16-11-07;audio;68
17629;970530;19-01-30;imagenes;64
17630;771352;18-08-01;imagenes;89
17631;919499;99-09-18;video;85
17632;920445;70-01-12;imagenes;20
17633;927527;91-11-05;video;13
17634;558810;18-05-13;imagenes;22
17635;121270;11-12-25;video;36
17636;669422;14-07-16;spam;64
17637;527788;97-01-06;audio;43
17638;83160;06-05-08;video;10
17639;159246;11-10-03;spam;88
17640;697825;95-01-16;imagenes;65
17641;67896;15-12-19;imagenes;86
17642;720056;16-04-19;imagenes;55
17643;908259;84-12-16;audio;26
17644;410792;92-05-01;imagenes;30
17645;812087;15-04-03;spam;23
17646;828944;89-03-04;audio;1
17647;802556;16-09-05;spam;13
17648;256164;11-08-28;imagenes;2
17649;456480;95-12-02;video;71
17650;335270;18-01-19;audio;87
17651;275447;07-11-06;video;27
17652;153188;19-03-29;spam;54
17653;229354;10-09-01;imagenes;85
17654;455937;16-01-18;spam;70
17655;505364;75-01-27;video;80
17656;894177;10-05-06;video;73
17657;243472;18-05-30;video;46
17658;715171;86-08-16;spam;4
17659;210659;18-08-26;imagenes;40
17660;723677;86-09-27;audio;77
17661;261704;17-03-24;imagenes;25
17662;862261;19-04-03;video;24
17663;871379;19-06-11;audio;25
17664;389451;12-07-23;spam;43
17665;671441;15-09-18;audio;5
17666;449620;15-05-28;imagenes;20
17667;528711;18-08-01;spam;64
17668;837520;14-05-25;audio;73
17669;476114;04-01-09;spam;11
17670;922449;73-09-16;video;49
17671;614513;96-10-15;video;20
17672;89438;92-02-02;spam;15
17673;690610;14-09-27;imagenes;6
17674;363078;05-07-19;video;13
17675;963953;93-07-25;audio;78
17676;675918;64-06-24;spam;8
17677;851044;10-08-25;imagenes;57
17678;241471;73-11-13;audio;10
17679;933862;07-10-13;audio;44
17680;350893;13-07-10;audio;61
17681;564375;13-08-15;spam;88
17682;447723;54-02-01;imagenes;43
17683;618131;08-07-08;video;32
17684;781952;81-02-19;audio;73
17685;412772;90-08-13;imagenes;47
17686;505011;18-11-04;imagenes;21
17687;561000;95-04-04;video;3
17688;716843;18-03-21;video;17
17689;925472;03-06-13;video;2
17690;345862;62-10-30;audio;54
17691;991818;03-03-13;spam;14
17692;676892;18-06-02;video;74
17693;354993;98-09-06;spam;44
17694;302599;56-04-08;audio;69
17695;855476;53-12-22;spam;46
17696;877907;09-09-05;video;14
17697;674999;13-03-27;imagenes;21
17698;961586;91-03-15;spam;16
17699;261782;13-11-22;imagenes;19
17700;996199;08-01-15;audio;79
17701;901833;15-08-25;imagenes;81
17702;695328;19-01-08;imagenes;25
17703;634872;81-08-25;imagenes;1
17704;528332;07-05-26;audio;66
17705;625507;13-02-25;imagenes;26
17706;440679;13-12-15;imagenes;26
17707;943016;75-01-17;imagenes;44
17708;589718;80-06-29;video;33
17709;148438;88-01-17;video;20
17710;427674;18-06-16;imagenes;41
17711;890762;16-04-18;audio;10
17712;97827;98-09-10;imagenes;12
17713;563528;02-07-05;imagenes;1
17714;573920;08-07-09;video;20
17715;7811;04-07-13;video;11
17716;238335;84-01-24;imagenes;64
17717;470306;06-11-30;audio;52
17718;454190;73-01-09;spam;20
17719;374723;96-11-12;video;71
17720;144316;08-05-18;imagenes;10
17721;413360;19-06-04;audio;19
17722;685792;05-09-25;spam;49
17723;864207;15-10-01;spam;55
17724;559957;93-04-16;audio;36
17725;739268;01-02-23;audio;81
17726;558918;10-08-17;spam;68
17727;618992;19-03-19;spam;31
17728;11853;01-03-10;spam;30
17729;366145;16-12-18;audio;86
17730;958969;12-02-07;spam;32
17731;318246;71-05-25;video;79
17732;249629;95-05-18;video;39
17733;699218;66-06-10;video;65
17734;667312;14-05-15;audio;74
17735;188817;08-07-02;imagenes;18
17736;70802;93-12-28;spam;78
17737;815365;03-11-11;video;10
17738;767395;16-03-02;video;7
17739;420611;98-06-29;imagenes;86
17740;570394;87-06-15;video;19
17741;88336;16-11-11;video;88
17742;698231;06-02-11;spam;19
17743;726145;05-03-16;imagenes;50
17744;339390;09-02-07;spam;83
17745;972027;85-10-30;imagenes;64
17746;770943;90-08-29;imagenes;14
17747;63224;87-06-30;spam;38
17748;6831;84-09-12;spam;54
17749;502064;88-06-10;audio;53
17750;128186;01-11-29;audio;7
17751;349316;12-12-22;spam;48
17752;36775;16-08-26;audio;65
17753;467187;04-08-25;imagenes;9
17754;642690;06-04-20;video;4
17755;883009;03-04-24;spam;86
17756;47571;87-03-13;imagenes;18
17757;817181;65-12-20;video;54
17758;742398;04-10-22;audio;41
17759;773242;94-04-10;spam;63
17760;352748;85-05-14;spam;45
17761;674398;10-01-07;spam;63
17762;623324;58-08-28;spam;1
17763;313503;94-05-31;audio;8
17764;543333;64-03-21;imagenes;12
17765;623419;93-10-18;imagenes;19
17766;983195;89-02-08;audio;13
17767;840961;16-05-02;imagenes;45
17768;470608;97-12-20;audio;54
17769;542098;72-06-07;spam;11
17770;691498;87-06-06;audio;17
17771;714537;14-12-01;audio;45
17772;939300;10-02-24;audio;90
17773;534365;18-02-28;spam;81
17774;906310;98-04-29;audio;55
17775;900702;00-10-21;audio;69
17776;719150;96-05-05;video;82
17777;113639;89-08-16;audio;83
17778;753210;88-10-29;imagenes;32
17779;812758;91-05-31;audio;74
17780;6068;10-10-24;audio;46
17781;59142;81-04-30;audio;75
17782;254718;01-01-27;audio;29
17783;599830;14-08-16;imagenes;33
17784;408040;16-08-03;video;59
17785;148923;69-12-01;imagenes;31
17786;894999;67-10-28;imagenes;20
17787;98651;69-07-27;video;49
17788;454226;76-12-20;video;65
17789;542954;14-10-31;video;30
17790;985518;06-08-14;imagenes;27
17791;659241;99-08-10;imagenes;7
17792;722960;91-11-23;spam;41
17793;591387;89-10-03;video;12
17794;832663;05-04-27;video;30
17795;158701;12-07-11;imagenes;17
17796;677816;16-07-26;audio;22
17797;135562;09-09-25;audio;31
17798;403705;06-02-16;imagenes;66
17799;930234;15-10-24;imagenes;84
17800;575614;69-09-17;audio;40
17801;576482;12-01-25;audio;2
17802;293015;80-01-07;spam;10
17803;436205;78-09-24;video;66
17804;745915;88-03-26;audio;85
17805;138467;80-05-31;spam;13
17806;624518;95-07-05;audio;27
17807;54230;19-04-09;video;62
17808;990245;94-01-19;audio;44
17809;754043;14-03-20;imagenes;17
17810;364739;01-11-27;spam;10
17811;281256;17-03-14;spam;64
17812;108770;11-07-20;video;1
17813;887377;95-10-09;video;42
17814;155371;09-04-15;audio;54
17815;673737;15-03-02;spam;82
17816;66639;14-03-24;video;28
17817;783788;13-04-09;spam;67
17818;387942;05-08-22;video;10
17819;472436;15-07-26;audio;11
17820;702367;90-05-31;spam;76
17821;374097;17-11-24;audio;63
17822;132149;74-07-21;imagenes;64
17823;494279;19-07-24;video;43
17824;473975;01-06-04;audio;4
17825;966093;11-01-05;imagenes;34
17826;628088;78-03-03;spam;22
17827;13830;17-02-02;spam;36
17828;502029;15-09-22;video;89
17829;267060;87-05-20;video;24
17830;769226;80-10-09;imagenes;8
17831;572377;11-03-15;audio;78
17832;307870;95-08-16;audio;14
17833;363876;19-04-18;audio;69
17834;847170;07-06-24;audio;88
17835;837367;16-08-26;imagenes;10
17836;643178;06-08-03;video;10
17837;609569;95-11-20;audio;16
17838;25447;66-11-10;imagenes;1
17839;772555;99-05-08;audio;82
17840;12480;18-08-14;audio;8
17841;419932;88-11-06;video;38
17842;55831;84-10-13;imagenes;58
17843;992636;98-06-14;audio;63
17844;676095;95-11-14;audio;28
17845;993888;02-12-12;video;42
17846;987785;69-10-06;spam;68
17847;221646;00-04-13;spam;32
17848;887253;92-09-20;video;90
17849;662991;03-10-20;imagenes;56
17850;167177;07-07-31;spam;19
17851;67000;11-01-22;imagenes;58
17852;251485;72-11-06;imagenes;18
17853;393148;93-03-23;imagenes;39
17854;115079;04-05-08;spam;66
17855;281241;18-03-05;imagenes;78
17856;163388;16-03-06;imagenes;17
17857;165828;15-10-20;video;53
17858;439304;18-12-10;video;37
17859;250274;91-10-29;spam;60
17860;392184;88-09-26;video;34
17861;464443;00-03-10;spam;16
17862;743982;66-11-06;imagenes;42
17863;564507;03-08-20;imagenes;24
17864;657604;93-02-18;imagenes;69
17865;626135;03-10-13;imagenes;60
17866;56262;08-05-22;imagenes;83
17867;292740;18-02-03;video;10
17868;663869;19-07-26;spam;82
17869;501328;77-12-23;video;4
17870;497496;70-10-04;imagenes;54
17871;990165;13-03-26;spam;7
17872;560365;16-09-13;spam;12
17873;412246;10-02-24;spam;26
17874;592695;17-04-29;video;32
17875;329043;05-10-24;spam;22
17876;377124;14-10-23;audio;9
17877;303352;62-02-28;spam;72
17878;134750;13-12-03;spam;10
17879;797760;01-09-05;spam;80
17880;212844;18-12-04;spam;49
17881;953251;89-09-27;audio;48
17882;412032;81-11-05;video;12
17883;455837;14-03-08;spam;40
17884;30326;91-07-30;video;21
17885;461646;71-01-12;audio;41
17886;573203;11-06-16;audio;77
17887;931396;14-01-08;imagenes;11
17888;322101;05-05-24;spam;29
17889;28578;86-09-17;imagenes;23
17890;991604;18-05-13;spam;8
17891;852336;97-12-05;audio;9
17892;766969;18-02-28;imagenes;14
17893;588316;09-09-19;spam;25
17894;921438;00-09-16;audio;90
17895;596154;19-05-07;spam;13
17896;462290;74-07-03;video;15
17897;877257;16-05-04;audio;59
17898;656295;19-08-18;video;37
17899;543457;15-12-29;audio;32
17900;1862;92-10-07;imagenes;88
17901;179764;99-05-14;audio;18
17902;13820;01-07-04;audio;48
17903;64782;75-09-17;video;70
17904;335565;12-09-18;audio;60
17905;786612;10-12-03;spam;55
17906;223389;90-05-15;imagenes;82
17907;90984;96-06-27;video;81
17908;440915;94-07-26;video;54
17909;25633;18-03-07;imagenes;82
17910;599264;96-12-03;video;34
17911;589558;63-09-02;imagenes;33
17912;976632;11-08-28;imagenes;82
17913;477293;09-10-11;video;72
17914;232241;11-05-30;spam;28
17915;980720;88-12-11;video;40
17916;495624;15-09-02;audio;46
17917;754734;04-03-04;imagenes;41
17918;164359;01-10-25;video;19
17919;714240;09-08-03;video;33
17920;288143;04-02-08;audio;6
17921;484473;19-02-24;audio;78
17922;954625;09-09-09;video;80
17923;58578;16-08-09;video;19
17924;954912;54-06-01;spam;30
17925;965468;17-01-23;audio;22
17926;173179;82-12-15;video;18
17927;641992;94-11-29;spam;49
17928;634484;98-02-09;spam;2
17929;116384;05-07-03;audio;53
17930;485369;10-12-04;audio;65
17931;225193;90-12-20;imagenes;39
17932;576203;17-05-07;spam;84
17933;56620;15-10-25;imagenes;82
17934;33762;08-07-07;spam;5
17935;498932;85-10-28;audio;78
17936;744262;17-11-13;spam;30
17937;819769;16-06-25;imagenes;60
17938;205758;70-06-25;imagenes;41
17939;494506;72-11-07;spam;49
17940;358483;07-12-03;video;12
17941;17428;15-10-29;video;30
17942;456030;00-11-06;spam;68
17943;450384;92-05-02;spam;73
17944;308592;08-10-29;imagenes;82
17945;954912;98-09-01;spam;79
17946;630493;13-05-16;imagenes;70
17947;89468;69-04-21;audio;20
17948;111503;14-08-02;video;76
17949;507464;17-05-04;imagenes;6
17950;963611;80-10-30;imagenes;19
17951;163701;77-01-10;video;12
17952;263295;18-08-09;imagenes;58
17953;818786;11-10-21;video;25
17954;842832;96-09-06;video;30
17955;673192;77-09-16;spam;78
17956;481881;00-01-22;spam;8
17957;828519;13-02-25;spam;11
17958;851844;11-01-21;spam;34
17959;3337;82-07-13;audio;29
17960;969273;07-11-10;audio;64
17961;163176;91-05-04;imagenes;70
17962;704174;08-12-01;audio;46
17963;550328;15-09-13;spam;4
17964;979482;08-07-24;audio;4
17965;824588;90-11-13;video;22
17966;207720;90-01-09;audio;79
17967;330674;97-05-19;imagenes;35
17968;800986;14-10-30;video;84
17969;228916;04-08-19;imagenes;24
17970;632991;14-02-24;audio;47
17971;534772;93-04-15;imagenes;87
17972;678311;18-08-15;audio;28
17973;350306;00-11-19;audio;38
17974;949231;13-12-18;video;5
17975;290733;16-10-20;imagenes;26
17976;46235;80-06-29;imagenes;74
17977;471649;96-09-18;video;70
17978;495227;19-07-15;imagenes;3
17979;716305;18-07-07;audio;8
17980;699821;94-01-09;video;88
17981;646925;97-09-27;video;82
17982;452006;93-04-25;imagenes;81
17983;121759;83-01-19;spam;51
17984;895737;02-03-25;spam;78
17985;469658;92-04-05;audio;54
17986;881551;07-01-27;video;60
17987;449619;07-05-24;spam;40
17988;398184;07-03-13;imagenes;55
17989;499086;13-08-22;imagenes;16
17990;564613;58-07-07;audio;26
17991;80833;08-10-23;video;82
17992;368305;02-11-01;video;57
17993;318542;12-05-05;imagenes;5
17994;799527;11-05-22;audio;20
17995;291479;19-06-06;spam;29
17996;30342;90-10-11;spam;59
17997;788655;80-03-04;spam;6
17998;870039;12-11-24;spam;60
17999;62353;95-09-11;imagenes;66
18000;590724;19-05-15;spam;37
18001;371700;19-06-19;spam;13
18002;850119;86-10-17;audio;58
18003;91485;12-08-07;video;29
18004;109384;13-07-19;audio;41
18005;471487;14-02-19;imagenes;31
18006;383659;90-12-30;video;3
18007;910141;94-05-07;video;24
18008;157016;01-09-14;video;68
18009;282568;13-03-17;spam;29
18010;70865;67-08-04;video;86
18011;631653;02-11-03;spam;9
18012;376463;19-01-19;spam;54
18013;70238;03-04-24;imagenes;8
18014;915533;18-05-07;spam;52
18015;990857;18-11-25;spam;15
18016;508662;93-07-04;spam;20
18017;293962;05-03-26;audio;80
18018;994259;95-09-17;audio;10
18019;303833;90-08-24;imagenes;7
18020;129254;83-11-21;audio;4
18021;532050;01-04-22;spam;73
18022;254367;17-06-11;audio;13
18023;793571;95-04-16;spam;40
18024;668030;15-08-09;spam;39
18025;502319;17-11-26;audio;57
18026;838964;98-08-05;spam;83
18027;457236;15-07-18;imagenes;37
18028;603289;95-12-16;video;49
18029;839969;11-06-27;video;23
18030;812899;17-11-24;audio;73
18031;211821;19-03-05;video;9
18032;460602;82-11-06;imagenes;69
18033;139430;19-01-01;imagenes;78
18034;562833;08-09-26;audio;24
18035;194544;91-05-11;imagenes;6
18036;815422;79-09-03;video;56
18037;702270;17-11-20;audio;67
18038;167379;15-03-09;spam;65
18039;419128;08-01-01;imagenes;88
18040;881240;97-11-24;audio;81
18041;30825;02-06-29;spam;83
18042;184561;75-05-15;audio;57
18043;971006;15-05-02;imagenes;77
18044;403442;18-12-26;audio;58
18045;699685;18-06-16;spam;60
18046;829016;17-09-01;audio;83
18047;770527;94-04-03;spam;90
18048;411800;05-03-30;spam;29
18049;531678;60-06-21;spam;42
18050;505362;95-08-29;audio;43
18051;328706;13-07-21;audio;43
18052;211954;99-10-09;audio;65
18053;308765;10-09-16;spam;18
18054;500246;17-03-07;audio;57
18055;954069;66-11-15;audio;64
18056;538608;19-05-22;video;31
18057;32013;62-08-13;video;57
18058;897136;74-07-03;spam;49
18059;539661;17-06-25;audio;67
18060;861479;16-12-14;audio;13
18061;789710;95-01-11;spam;43
18062;913317;71-06-21;video;42
18063;58372;13-01-24;spam;18
18064;392558;17-08-29;video;25
18065;885144;02-06-05;audio;74
18066;804549;87-06-03;video;10
18067;383735;05-08-10;audio;22
18068;468119;01-08-10;video;28
18069;34471;19-07-24;audio;57
18070;624076;16-12-04;spam;68
18071;422330;87-02-12;video;76
18072;770116;01-12-04;spam;20
18073;747918;17-10-22;imagenes;27
18074;919127;18-03-01;imagenes;21
18075;385353;93-05-05;imagenes;68
18076;662517;18-10-30;imagenes;1
18077;720218;80-06-04;video;34
18078;914608;16-11-09;audio;55
18079;712551;13-06-17;spam;33
18080;237828;90-10-20;audio;33
18081;784068;10-03-30;imagenes;89
18082;350830;02-12-29;video;11
18083;949959;13-03-22;spam;84
18084;121090;09-09-24;audio;2
18085;956052;11-09-12;audio;88
18086;58225;98-09-23;imagenes;79
18087;888630;88-08-14;imagenes;79
18088;305505;80-10-16;imagenes;90
18089;272298;18-10-10;video;41
18090;755727;14-12-18;spam;72
18091;432490;06-05-08;audio;62
18092;6895;60-08-16;spam;26
18093;109235;73-11-09;audio;88
18094;985353;13-05-19;imagenes;5
18095;369610;62-11-19;spam;71
18096;718937;08-09-11;video;89
18097;850610;13-11-08;audio;90
