id_mov;presupuesto;fecha;n_esperado_personas;lugar
2373;567010;66-08-31;3941;55 Comanche Lane
2374;415608;80-12-31;3942;468 Evergreen Lane
2375;598805;19-07-02;3942;29114 Vera Court
2376;817535;87-07-24;3945;4516 David Road
2377;675130;14-05-30;3945;44 Maple Court
2378;269507;05-08-15;3945;613 Evergreen Road
2379;537452;89-04-09;3948;430 Crest Line Crossing
2380;323970;16-06-15;3949;65 Forest Dale Crossing
2381;426669;84-11-06;3951;437 Amoth Place
2382;322052;04-05-30;3952;52332 John Wall Place
2383;708783;99-02-27;3958;249 Rowland Avenue
2384;579168;77-10-13;3960;30 Arizona Drive
2385;205839;15-02-20;3961;93646 Del Sol Circle
2386;488428;94-05-19;3961;56016 Hayes Street
2387;231959;92-12-22;3961;19 Mallory Crossing
2388;914206;09-12-16;3962;89 Dennis Junction
2389;602709;06-08-25;3963;86971 Mendota Avenue
2390;258839;05-08-08;3964;22 Reindahl Trail
2391;410769;96-10-02;3969;96 Farragut Circle
2392;428151;17-10-27;3972;97 Sunbrook Center
2393;577923;04-01-03;3974;492 Maywood Parkway
2394;330828;83-02-19;3976;0409 Mitchell Court
2395;756629;90-06-19;3980;25433 Schiller Trail
2396;647859;77-11-15;3981;9585 Hudson Parkway
2397;256783;75-04-23;3982;67500 8th Alley
2398;321264;16-03-29;3982;1480 Manitowish Park
2399;335452;97-08-31;3982;30357 Magdeline Junction
2400;270197;64-03-31;3982;07406 Bunting Terrace
2401;736643;99-09-09;3984;6213 Portage Road
2402;530063;16-08-06;3984;373 Summerview Avenue
2403;758951;12-04-07;3984;562 Bluejay Park
2404;395167;86-04-27;3985;9 Goodland Center
2405;820436;79-06-27;3985;0545 Grayhawk Street
2406;615900;08-08-24;3986;8 Pearson Hill
2407;246301;08-04-23;3987;20 Shelley Lane
2408;181812;09-11-29;3988;464 Meadow Ridge Lane
2409;67595;92-11-16;3988;9585 Hudson Parkway
2410;674664;88-10-16;3990;77834 Arapahoe Street
2411;295755;09-11-18;3994;67220 Sutherland Terrace
2412;622341;89-05-17;3994;63927 Del Mar Avenue
2413;345107;02-12-03;3994;31 Anniversary Pass
2414;470035;11-03-09;3995;080 Stang Avenue
2415;874587;19-04-16;3998;90648 Melvin Street
2416;482237;16-05-23;4004;99249 Sycamore Terrace
2417;813746;01-05-03;4004;1 Summit Terrace
2418;98149;82-12-11;4010;5852 Delladonna Way
2419;945959;12-09-10;4011;56016 Hayes Street
2420;496805;08-03-03;4011;418 Columbus Plaza
2421;367561;18-12-06;4012;11526 Huxley Court
2422;562439;68-09-07;4014;8 Parkside Way
2423;250702;06-07-05;4016;586 Sunbrook Point
2424;779156;03-01-11;4016;9508 Golden Leaf Park
2425;201537;19-02-05;4017;9445 Hovde Terrace
2426;398829;92-06-27;4018;26 Portage Hill
2427;697952;19-08-19;4018;0 Emmet Point
2428;475330;19-05-02;4019;30383 Onsgard Pass
2429;327941;74-11-10;4020;3838 Leroy Center
2430;532081;85-10-02;4021;6234 Loftsgordon Pass
2431;418265;82-08-18;4021;72 Kedzie Avenue
2432;831407;02-04-28;4022;22124 Red Cloud Point
2433;210312;19-02-02;4022;81670 Kipling Alley
2434;929199;11-08-07;4025;29114 Vera Court
2435;653572;16-07-03;4028;0 Coleman Terrace
2436;505676;15-05-01;4029;07634 Dawn Court
2437;923480;11-08-13;4030;043 Eliot Lane
2438;542323;88-12-17;4031;0368 Dryden Drive
2439;914886;09-04-04;4032;09939 Everett Court
2440;464049;94-06-16;4033;27121 Bunting Point
2441;4948;14-11-21;4035;54 Mayfield Court
2442;189320;10-12-15;4035;4 Moland Center
2443;479577;74-09-21;4035;7817 Erie Junction
2444;256809;12-09-08;4038;15581 Acker Lane
2445;209057;91-01-31;4045;3095 Portage Center
2446;756927;87-12-18;4045;2 Nancy Road
2447;209846;82-05-20;4048;79 Crescent Oaks Trail
2448;387555;02-08-20;4048;366 Hermina Point
2449;267552;95-08-03;4050;1295 Kings Terrace
2450;594280;78-12-23;4051;706 Loomis Circle
2451;647210;15-08-07;4053;54 Sheridan Way
2452;539007;92-08-11;4061;63870 Golden Leaf Alley
2453;718682;18-08-08;4062;03271 Bashford Trail
2454;822737;11-11-30;4065;8 Wayridge Avenue
2455;838105;09-03-07;4067;19456 Nancy Parkway
2456;657876;06-06-18;4071;0962 Nobel Hill
2457;179961;00-12-18;4071;8 Northport Crossing
2458;212505;17-03-01;4072;39649 Maple Circle
2459;500383;15-09-09;4073;8 Helena Street
2460;457052;97-09-16;4073;278 Nevada Trail
2461;179836;16-10-17;4076;7 Esch Hill
2462;332202;93-11-27;4083;0 Melvin Junction
2463;14580;90-05-04;4083;689 Dexter Circle
2464;374302;02-12-18;4085;6213 Portage Road
2465;944911;17-07-30;4087;373 Summerview Avenue
2466;822197;15-12-01;4088;31 Duke Court
2467;516191;84-11-13;4093;63819 Kennedy Circle
2468;12263;85-09-10;4097;9 Londonderry Pass
2469;48547;75-12-09;4102;372 Sutherland Hill
2470;637810;18-08-18;4103;3036 Anthes Terrace
2471;143354;96-06-10;4105;8700 Kingsford Street
2472;143240;13-08-25;4108;374 Drewry Place
2473;922368;64-01-20;4110;7 Longview Junction
2474;968026;85-08-29;4113;1217 Melby Road
2475;196286;07-06-06;4114;7 Esch Hill
2476;882415;80-05-23;4115;16079 Sunfield Alley
2477;96218;18-04-07;4117;10 New Castle Park
2478;232377;59-12-31;4118;2 Schlimgen Parkway
2479;82579;99-03-29;4121;3 Emmet Center
2480;858341;65-05-19;4124;98 Anzinger Lane
2481;303955;19-08-04;4129;528 Bunker Hill Crossing
2482;131959;00-05-20;4130;0 Carpenter Plaza
2483;456457;81-01-31;4131;0 Alpine Avenue
2484;453201;10-02-28;4132;004 Straubel Plaza
2485;14034;04-03-06;4137;25433 Schiller Trail
2486;47984;01-06-26;4140;45332 Old Shore Place
2487;277399;19-03-29;4143;065 Gateway Plaza
2488;320839;19-01-26;4148;8719 Vahlen Road
2489;643195;14-09-28;4149;94 Novick Crossing
2490;640448;97-07-17;4149;58 Browning Street
2491;251932;94-10-25;4149;55 Declaration Alley
2492;213944;17-12-10;4150;90648 Melvin Street
2493;146384;99-04-17;4150;91 Brown Hill
2494;877404;00-08-10;4150;4 7th Place
2495;856781;07-05-13;4151;243 Lawn Crossing
2496;251708;08-08-05;4154;72 Reindahl Alley
2497;705986;18-12-01;4156;81406 Gale Way
2498;693429;94-01-06;4159;92663 International Alley
2499;618231;99-05-28;4165;39804 Morning Crossing
2500;142688;11-02-26;4166;061 Kropf Lane
2501;366019;85-06-26;4167;820 Forster Avenue
2502;666282;16-08-17;4169;7532 3rd Way
2503;565593;12-10-09;4171;584 Burrows Terrace
2504;868397;06-02-18;4171;46 Straubel Place
2505;889156;18-02-07;4171;83384 Carberry Center
2506;536837;87-12-10;4172;3 Forest Avenue
2507;837115;15-12-05;4173;9806 Hoffman Street
2508;878421;98-12-17;4173;8 Dottie Alley
2509;465985;18-08-21;4174;5572 Sloan Terrace
2510;693490;89-03-13;4175;8934 Kim Avenue
2511;677112;05-10-12;4177;8719 Vahlen Road
2512;753731;72-12-06;4178;77152 Meadow Ridge Pass
2513;360225;96-10-21;4179;67500 8th Alley
2514;799637;66-02-18;4179;72 Kedzie Avenue
2515;388064;78-12-25;4182;03068 Knutson Lane
2516;406432;82-10-20;4182;99267 Lyons Parkway
2517;667269;83-10-07;4182;37518 Ridgeway Pass
2518;795109;92-12-06;4184;705 Grayhawk Place
2519;347208;87-08-10;4187;58 Darwin Street
2520;714544;16-06-01;4188;3 Forest Avenue
2521;512330;07-08-02;4191;17598 Ruskin Plaza
2522;344829;95-11-11;4191;22124 Red Cloud Point
2523;301685;05-05-04;4191;951 Reinke Road
2524;826095;07-02-01;4194;610 Anderson Parkway
2525;266921;11-11-09;4196;22 Hollow Ridge Crossing
2526;454505;12-07-17;4198;2 Badeau Court
2527;849120;14-08-28;4199;8934 Kim Avenue
2528;440328;16-12-22;4201;367 Hoard Park
2529;733847;14-11-30;4203;7362 Tennessee Crossing
2530;124084;06-12-20;4204;03 Spenser Avenue
2531;436995;07-04-30;4208;81367 Ridgeview Circle
2532;595126;88-02-25;4210;02 Golf Course Park
2533;431692;16-05-21;4215;676 Mayer Parkway
2534;347576;16-07-31;4217;3 Claremont Lane
2535;400701;66-11-12;4218;8 Toban Drive
2536;986883;09-03-13;4219;41 Luster Drive
2537;411143;88-08-01;4219;706 Loomis Circle
2538;144553;03-12-23;4219;674 2nd Park
2539;446148;07-04-14;4223;19 Troy Alley
2540;291594;08-06-17;4224;64 2nd Street
2541;348590;15-01-28;4225;54169 Holmberg Circle
2542;955911;19-08-17;4225;4466 Morningstar Way
2543;288075;01-01-19;4227;4516 David Road
2544;336821;16-12-27;4227;19 Mariners Cove Center
2545;520231;98-11-26;4229;7137 Daystar Road
2546;505493;67-03-05;4230;43 Sommers Drive
2547;683158;10-08-19;4233;49016 Gateway Lane
2548;172959;92-04-18;4234;758 Anzinger Park
2549;594652;13-10-28;4235;4 Crescent Oaks Court
2550;891177;12-05-22;4237;424 Goodland Alley
2551;437521;18-09-28;4238;290 Texas Lane
2552;363116;76-04-12;4245;7255 Swallow Road
2553;511606;09-02-02;4246;8557 Derek Place
2554;736452;14-09-24;4246;65 Reinke Lane
2555;547847;19-03-08;4247;99 Maywood Center
2556;750863;95-01-12;4247;8 Gale Plaza
2557;437334;19-08-09;4247;69 Killdeer Way
2558;817475;11-11-17;4248;66 Sherman Hill
2559;380772;76-06-11;4248;27121 Bunting Point
2560;516949;95-08-29;4249;065 Gateway Plaza
2561;138048;18-05-13;4251;54169 Holmberg Circle
2562;17801;19-07-02;4254;8 Tony Pass
2563;756253;13-06-03;4254;893 Merrick Point
2564;723059;18-01-06;4255;384 International Hill
2565;703779;08-09-08;4256;15 Dahle Pass
2566;701463;15-11-17;4256;21 Nobel Way
2567;148835;88-01-14;4258;4740 Sutherland Parkway
2568;419169;12-05-31;4264;7405 Towne Trail
2569;594614;16-08-17;4269;4466 Morningstar Way
2570;363331;96-10-10;4273;9 Forest Hill
2571;549629;18-08-22;4276;4378 Dapin Terrace
2572;362500;15-11-28;4276;528 Bunker Hill Crossing
2573;831324;05-11-01;4277;6840 Lotheville Avenue
2574;913654;11-04-05;4279;2 Mitchell Point
2575;142491;00-11-16;4282;5 Washington Point
2576;386012;13-06-02;4283;1015 Bluejay Street
2577;872690;98-11-14;4284;75622 Merrick Terrace
2578;280147;02-09-01;4287;48 Sutherland Crossing
2579;982154;14-12-05;4288;77 Talmadge Trail
2580;980414;11-08-19;4290;951 Reinke Road
2581;404030;11-03-28;4291;4604 Annamark Street
2582;785850;14-09-20;4296;11148 Daystar Pass
2583;52833;10-07-20;4302;4069 Pepper Wood Street
2584;701029;00-09-09;4302;3243 Brentwood Center
2585;635181;06-02-24;4308;119 Kennedy Street
2586;533241;02-08-06;4309;485 Lighthouse Bay Road
2587;235156;75-06-05;4313;66609 Basil Way
2588;166912;13-05-30;4314;7 Sycamore Junction
2589;772405;84-08-03;4316;1 Sachtjen Park
2590;868654;07-03-16;4317;81670 Kipling Alley
2591;359563;89-01-23;4320;98 Anzinger Lane
2592;885880;93-11-06;4321;0 Petterle Street
2593;820130;92-04-14;4322;7 Lunder Road
2594;445766;05-08-29;4322;16232 Debs Avenue
2595;602979;08-08-24;4324;5 Fieldstone Court
2596;968349;14-04-10;4324;3294 Crescent Oaks Avenue
2597;205654;16-04-02;4333;384 International Hill
2598;964045;18-11-15;4334;1480 Manitowish Park
2599;481982;13-01-01;4335;081 Northridge Lane
2600;250949;97-02-04;4341;2030 Oriole Court
2601;895224;19-03-27;4341;07 Southridge Center
2602;956486;05-09-14;4341;9124 Moulton Hill
2603;147445;96-09-16;4342;0 Lindbergh Pass
2604;82253;86-04-07;4342;6 Iowa Trail
2605;619659;67-11-17;4343;5 West Terrace
2606;356409;05-10-10;4343;14 5th Drive
2607;971975;14-09-04;4349;15838 Union Junction
2608;637819;64-08-24;4349;0 Lindbergh Pass
2609;585540;01-07-08;4350;35693 Pine View Circle
2610;958430;93-06-20;4350;72066 Prairie Rose Junction
2611;827305;16-06-27;4351;22 Dovetail Court
2612;657281;06-01-06;4352;1869 Maple Wood Junction
2613;482636;99-06-28;4354;857 Old Gate Point
2614;685531;02-07-19;4354;48 Waywood Terrace
2615;991200;19-02-07;4356;9 Maple Wood Court
2616;61518;82-07-14;4357;40576 South Pass
2617;676743;66-01-31;4357;54644 Trailsway Street
2618;825182;10-07-04;4360;1194 Portage Avenue
2619;441537;11-12-27;4364;7807 Darwin Court
2620;421021;17-09-24;4365;41 Arizona Road
2621;544567;80-08-24;4366;94223 Village Green Trail
2622;233785;15-11-30;4366;3635 Maple Wood Avenue
2623;807707;02-10-21;4366;31 Anniversary Pass
2624;85332;93-05-27;4367;610 Anderson Parkway
2625;659181;75-03-04;4367;30373 Prairie Rose Way
2626;527209;79-07-29;4369;2 Vahlen Place
2627;592558;97-07-02;4372;261 5th Terrace
2628;710723;99-02-07;4374;652 Hollow Ridge Way
2629;981748;18-12-28;4378;4510 Morningstar Plaza
2630;572578;15-03-18;4379;8 Elka Hill
2631;598355;02-04-26;4379;144 Tomscot Alley
2632;890025;03-09-07;4380;70 8th Plaza
2633;499577;86-08-24;4380;98 Fieldstone Crossing
2634;851066;06-12-21;4380;714 Shasta Point
2635;880429;18-09-17;4386;9 Jenna Drive
2636;380736;17-09-06;4386;48 Upham Drive
2637;842419;19-05-13;4390;30163 Monument Trail
2638;639540;89-07-02;4390;72066 Prairie Rose Junction
2639;515897;19-02-16;4392;2678 Quincy Junction
2640;206277;95-07-18;4393;5 Fieldstone Court
2641;465525;07-12-04;4393;957 Corben Terrace
2642;704555;72-06-17;4395;5572 Sloan Terrace
2643;609913;05-09-25;4397;8217 Buhler Terrace
2644;964573;02-03-20;4400;5548 Montana Circle
2645;290597;07-01-25;4404;177 Weeping Birch Pass
2646;731714;19-02-22;4409;2678 Quincy Junction
2647;373943;17-08-28;4412;6 Stuart Pass
2648;258110;84-04-06;4414;0 Derek Lane
2649;934030;08-07-17;4418;2814 Stone Corner Avenue
2650;164611;98-11-30;4421;8848 Reinke Pass
2651;360135;03-10-17;4424;045 Nova Drive
2652;128825;18-12-04;4426;5 Annamark Crossing
2653;670860;18-03-31;4429;584 Burrows Terrace
2654;140840;89-08-30;4430;67500 8th Alley
2655;935128;19-04-24;4431;459 Evergreen Point
2656;592202;00-06-26;4435;935 Lawn Drive
2657;509663;06-01-04;4436;22 Continental Center
2658;66383;16-02-08;4436;10 Starling Alley
2659;768879;15-03-18;4437;67220 Sutherland Terrace
2660;242200;74-01-12;4440;9100 Morning Plaza
2661;157509;07-03-18;4442;9 Londonderry Pass
2662;474734;54-01-11;4443;486 Bellgrove Hill
2663;27537;91-01-19;4446;77834 Arapahoe Street
2664;442484;18-11-15;4448;0 Gerald Center
2665;147454;15-05-17;4449;0794 Warrior Parkway
2666;276212;01-06-27;4449;81884 Esker Drive
2667;228850;18-10-30;4449;99947 Banding Place
2668;779490;77-01-29;4452;418 Columbus Plaza
2669;849629;96-07-10;4452;381 Meadow Ridge Street
2670;852004;10-10-19;4456;426 Norway Maple Lane
2671;648347;12-03-31;4456;81407 Shopko Court
2672;874616;74-06-09;4457;9524 Hoard Crossing
2673;407013;83-09-19;4459;56 Daystar Way
2674;2579;60-11-05;4464;984 Spaight Avenue
2675;644264;18-01-10;4466;81 Amoth Lane
2676;944612;94-07-19;4466;8314 Reindahl Point
2677;878132;08-05-26;4466;617 Redwing Alley
2678;806785;13-12-26;4467;278 Nevada Trail
2679;133127;97-01-11;4468;47 Corscot Crossing
2680;224270;16-12-17;4468;299 Riverside Trail
2681;382673;10-01-14;4469;66505 Parkside Terrace
2682;152960;17-07-01;4470;05346 Atwood Road
2683;549312;95-09-20;4471;292 Cardinal Terrace
2684;107829;06-05-25;4475;3243 Brentwood Center
2685;917911;95-05-24;4477;7823 Charing Cross Center
2686;237332;19-07-04;4478;59519 Pawling Hill
2687;942732;01-08-22;4478;15442 Florence Place
2688;663147;05-08-28;4479;27121 Bunting Point
2689;425520;15-11-05;4480;24 Cascade Hill
2690;708637;19-06-14;4481;69 Esker Center
2691;201177;67-04-18;4486;7 Golden Leaf Terrace
2692;744788;72-03-08;4488;58233 Hoffman Pass
2693;897800;87-12-18;4491;77834 Arapahoe Street
2694;755519;15-12-04;4493;7 Eastwood Hill
2695;899914;10-09-25;4494;4 Commercial Court
2696;357238;17-10-31;4495;31 Ronald Regan Plaza
2697;614792;99-06-04;4496;04618 Northridge Hill
2698;388038;87-05-09;4496;676 Mayer Parkway
2699;752240;04-06-21;4497;6271 Golf View Center
2700;898957;62-10-04;4498;6 Pankratz Parkway
2701;9166;80-07-04;4503;485 Lighthouse Bay Road
2702;267896;07-01-26;4504;366 Hermina Point
2703;713414;14-12-27;4506;19652 Golf View Plaza
2704;360494;92-07-07;4507;15442 Florence Place
2705;161851;18-11-09;4508;8 Orin Alley
2706;140926;19-05-09;4508;0 Luster Lane
2707;858204;19-01-07;4508;08 Morningstar Drive
2708;741041;02-11-30;4508;41 Schmedeman Alley
2709;400497;14-08-03;4510;84 Lakewood Street
2710;805263;12-06-20;4511;7 Ryan Junction
2711;651938;96-04-09;4511;7 Ryan Junction
2712;212188;78-04-22;4512;5257 Katie Junction
2713;728884;90-04-21;4512;36 Northwestern Crossing
2714;397555;01-12-10;4514;19 Mallory Crossing
2715;507830;19-02-14;4516;6 Pankratz Parkway
2716;197417;07-08-08;4517;837 Dapin Pass
2717;200738;18-02-22;4517;8 Pearson Hill
2718;426960;97-11-02;4517;0 Derek Lane
2719;368340;10-03-26;4518;5664 Anderson Crossing
2720;235662;19-05-29;4519;9456 Northwestern Terrace
2721;465849;77-09-03;4519;87 Spohn Court
2722;72844;18-11-26;4527;71 Forest Run Plaza
2723;643459;11-11-13;4527;65 Corry Center
2724;549341;77-04-25;4528;1 Delaware Plaza
2725;890912;03-03-14;4529;7255 Swallow Road
2726;439748;81-02-22;4529;30 Elka Park
2727;65294;86-08-13;4530;66609 Basil Way
2728;150215;66-06-20;4530;2 Westend Avenue
2729;626880;16-04-08;4530;7 Golden Leaf Terrace
2730;394372;17-11-13;4531;40576 South Pass
2731;39885;13-09-16;4534;98020 Havey Avenue
2732;716516;95-06-02;4538;28091 Vernon Junction
2733;410517;64-10-06;4541;625 Bultman Avenue
2734;884459;98-05-22;4543;956 Rusk Terrace
2735;46998;63-07-06;4545;4 Jana Park
2736;966803;86-11-08;4545;71 Forest Run Plaza
2737;468233;15-05-29;4545;0 Hollow Ridge Crossing
2738;459799;12-03-30;4545;53 Oxford Way
2739;820205;79-09-21;4548;42 Old Gate Hill
2740;785906;11-02-17;4554;98 Fieldstone Crossing
2741;416044;15-09-11;4555;0 Clarendon Parkway
2742;110460;90-07-13;4555;1 Hermina Crossing
2743;963479;16-05-16;4558;7 Northview Court
2744;246065;68-03-05;4561;27 Emmet Drive
2745;372081;11-05-01;4563;57710 Utah Crossing
2746;372702;03-09-17;4567;3858 Westport Pass
2747;705364;10-03-02;4569;31 Ridgeview Place
2748;145361;94-09-28;4570;5310 Summer Ridge Alley
2749;87101;09-10-18;4573;6840 Lotheville Avenue
2750;769645;06-02-15;4573;8804 Montana Way
2751;680902;64-08-13;4574;8786 Pearson Hill
2752;6715;89-12-03;4578;8 Tony Pass
2753;545235;68-04-07;4578;9456 Northwestern Terrace
2754;195047;91-09-20;4581;424 Goodland Alley
2755;763057;19-04-17;4583;05 Autumn Leaf Crossing
2756;238669;81-05-21;4585;00286 Farragut Pass
2757;146808;12-02-13;4587;28091 Vernon Junction
2758;565272;75-01-10;4587;7915 Basil Hill
2759;134018;06-11-21;4590;73103 Marquette Place
2760;574995;18-12-03;4592;67500 8th Alley
2761;534009;89-07-24;4594;1 Meadow Vale Lane
2762;944456;17-12-14;4595;8 Gulseth Alley
2763;214185;19-01-10;4597;9 Londonderry Pass
2764;401963;82-10-22;4598;8 Northport Crossing
2765;465236;12-07-18;4598;67220 Sutherland Terrace
2766;866785;13-05-10;4600;450 Warner Road
2767;901573;14-04-19;4604;9 Green Pass
2768;898350;01-03-26;4605;0 Haas Pass
2769;578091;09-11-05;4606;93 Hoepker Drive
2770;509634;90-05-02;4607;1441 Fuller Park
2771;461801;87-11-30;4610;2 Schlimgen Parkway
2772;607656;93-08-17;4613;02 Elmside Street
2773;73756;85-09-27;4614;0 Luster Lane
2774;947647;53-05-02;4619;5715 Cottonwood Point
2775;119586;76-10-08;4619;06 Arapahoe Street
2776;958180;11-11-02;4621;175 Reindahl Place
2777;627554;91-02-16;4621;468 Evergreen Lane
2778;919523;94-05-13;4623;99267 Lyons Parkway
2779;215475;06-05-12;4624;92 Green Drive
2780;666167;09-09-22;4624;5093 Buell Avenue
2781;670618;16-05-30;4627;004 Straubel Plaza
2782;906576;10-10-08;4629;2001 Chive Lane
2783;481554;97-10-30;4635;6568 Carpenter Park
2784;864722;98-12-08;4636;59938 Caliangt Point
2785;50650;98-04-13;4638;20 Anthes Trail
2786;534942;66-04-06;4638;7764 Stang Avenue
2787;249207;00-06-05;4639;22 Dovetail Court
2788;655261;18-06-18;4640;37641 Park Meadow Street
2789;469100;05-04-04;4640;963 Michigan Way
2790;698029;12-05-14;4642;17598 Ruskin Plaza
2791;35098;95-04-17;4644;0 Lindbergh Pass
2792;55546;94-12-20;4645;88 Anthes Avenue
2793;563296;60-12-18;4646;421 Buhler Hill
2794;523145;05-03-22;4648;9 Waubesa Place
2795;900897;19-07-04;4648;7823 Charing Cross Center
2796;360998;02-07-03;4650;7 Roth Park
2797;619715;14-01-23;4651;07406 Bunting Terrace
2798;790317;04-04-02;4652;0 Anzinger Lane
2799;355109;89-12-25;4653;0593 Stoughton Plaza
2800;965730;10-08-16;4653;01 Arkansas Lane
2801;268274;08-12-11;4655;9966 Schlimgen Pass
2802;25254;94-07-15;4659;753 Springs Avenue
2803;711084;80-12-05;4661;8810 Summer Ridge Junction
2804;952870;93-02-09;4662;4573 Russell Lane
2805;394787;16-10-30;4663;0368 Dryden Drive
2806;700607;07-11-21;4664;72 Anthes Road
2807;46978;01-03-24;4664;06 Monument Lane
2808;618706;19-08-02;4670;4395 School Point
2809;115285;01-09-27;4671;4573 Russell Lane
2810;747395;10-10-12;4671;77738 Everett Parkway
2811;307061;16-04-15;4672;8230 Luster Point
2812;958969;76-08-30;4673;1 Forster Street
2813;407355;02-09-17;4675;5 Claremont Place
2814;922524;90-01-16;4676;5 Eastwood Junction
2815;482445;19-05-01;4676;5548 Montana Circle
2816;493984;17-08-02;4678;1295 Kings Terrace
2817;638028;08-08-23;4678;32 Walton Point
2818;908852;12-07-26;4680;4 Fuller Court
2819;163625;86-05-26;4681;23579 Mallory Point
2820;46726;72-02-11;4682;0368 Dryden Drive
2821;164312;96-02-29;4684;99272 Dennis Junction
2822;572070;15-06-21;4685;6619 Parkside Alley
2823;853203;99-08-02;4687;8697 Browning Court
2824;196862;16-06-21;4687;31505 Del Mar Trail
2825;552892;13-12-07;4688;01 Maywood Parkway
2826;432133;81-07-02;4690;528 Bunker Hill Crossing
2827;302822;78-11-19;4691;0 Union Place
2828;62814;14-07-17;4691;61262 Stuart Center
2829;336684;07-06-26;4691;03271 Bashford Trail
2830;930355;15-07-04;4692;10013 Vahlen Point
2831;138234;17-08-26;4693;706 Loomis Circle
2832;608966;03-10-13;4694;8 Emmet Terrace
2833;475558;13-02-16;4697;28 Claremont Way
2834;533822;08-02-19;4700;2 Hudson Court
2835;961885;10-03-12;4702;5 Sauthoff Road
