id_mov;presupuesto;fecha;ONG
2589;772405;84-08-03;Bauch, Ernser And Cronin
2590;868654;07-03-16;Satterfield, Torp And O'Kon
2591;359563;89-01-23;Ritchie And Sons
2592;885880;93-11-06;Gutmann-Feest
2593;820130;92-04-14;Renner Inc
2594;445766;05-08-29;Kuhlman, Bashirian And Abbott
2595;602979;08-08-24;Gerlach-Leuschke
2596;968349;14-04-10;Towne-Hamill
2597;205654;16-04-02;Johnston Group
2598;964045;18-11-15;Hand And Sons
2599;481982;13-01-01;Trantow, Greenholt And Keebler
2600;250949;97-02-04;Shields Group
2601;895224;19-03-27;Gusikowski Inc
2602;956486;05-09-14;Schiller, Ullrich And Willms
2603;147445;96-09-16;Conroy Group
2604;82253;86-04-07;Strosin-Barton
2605;619659;67-11-17;Mraz-Ratke
2606;356409;05-10-10;Conroy
2607;971975;14-09-04;Wolff, Russel And Ankunding
2608;637819;64-08-24;Jerde-Lowe
2609;585540;01-07-08;Von-Grady
2610;958430;93-06-20;Turner, Reynolds And Wolf
2611;827305;16-06-27;Thiel Group
2612;657281;06-01-06;Glover, Dickens And Russel
2613;482636;99-06-28;Cruickshank, Nienow And Abbott
2614;685531;02-07-19;Grady, Hermann And Streich
2615;991200;19-02-07;Rohan Inc
2616;61518;82-07-14;Watsica Inc
2617;676743;66-01-31;Kuhn, Reinger And Zulauf
2618;825182;10-07-04;Barrows Group
2619;441537;11-12-27;Davis Inc
2620;421021;17-09-24;Nolan Inc
2621;544567;80-08-24;Kozey Inc
2622;233785;15-11-30;Bins, Ortiz And Bogan
2623;807707;02-10-21;Schiller-Reilly
2624;85332;93-05-27;Harvey, Heathcote And Legros
2625;659181;75-03-04;Ziemann
2626;527209;79-07-29;Bayer-Bashirian
2627;592558;97-07-02;Corwin Group
2628;710723;99-02-07;Nikolaus-Pfannerstill
2629;981748;18-12-28;Ritchie Group
2630;572578;15-03-18;Schiller, Ullrich And Willms
2631;598355;02-04-26;Predovic-Graham
2632;890025;03-09-07;Cruickshank Inc
2633;499577;86-08-24;Blanda-Gislason
2634;851066;06-12-21;Wehner-Jenkins
2635;880429;18-09-17;Schultz, Huel And Cormier
2636;380736;17-09-06;Funk And Sons
2637;842419;19-05-13;Buckridge, Okuneva And Keebler
2638;639540;89-07-02;Shields, Grant And Bernier
2639;515897;19-02-16;Jerde And Sons
2640;206277;95-07-18;Jacobs, Braun And Schimmel
2641;465525;07-12-04;Hickle Group
2642;704555;72-06-17;Baumbach, Reinger And Jaskolski
2643;609913;05-09-25;Upton, Kshlerin And Borer
2644;964573;02-03-20;Bode-Nikolaus
2645;290597;07-01-25;Rowe-Wisoky
2646;731714;19-02-22;Kunze-Welch
2647;373943;17-08-28;Gusikowski, Luettgen And Cremin
2648;258110;84-04-06;Marks-Stokes
2649;934030;08-07-17;Cremin And Sons
2650;164611;98-11-30;Schroeder-Wiza
2651;360135;03-10-17;Bahringer-Lehner
2652;128825;18-12-04;Simonis-Torphy
2653;670860;18-03-31;Howe-Kreiger
2654;140840;89-08-30;Stracke Inc
2655;935128;19-04-24;Dickens-Klein
2656;592202;00-06-26;Champlin-Bauch
2657;509663;06-01-04;Corkery, Roberts And Leffler
2658;66383;16-02-08;Reilly, Deckow And Frami
2659;768879;15-03-18;Smith-Schowalter
2660;242200;74-01-12;Prohaska-Brakus
2661;157509;07-03-18;Ferry-Hessel
2662;474734;54-01-11;Walter-Littel
2663;27537;91-01-19;Yost, Mayer And Stokes
2664;442484;18-11-15;Bartell Inc
2665;147454;15-05-17;Hartmann And Sons
2666;276212;01-06-27;Schaefer, Bednar And Welch
2667;228850;18-10-30;Erdman-Conn
2668;779490;77-01-29;Altenwerth, Abernathy And Kuvalis
2669;849629;96-07-10;Bins-Goldner
2670;852004;10-10-19;Schiller Inc
2671;648347;12-03-31;Kiehn, Lueilwitz And Schimmel
2672;874616;74-06-09;Jaskolski-Ebert
2673;407013;83-09-19;Weissnat-Bergstrom
2674;2579;60-11-05;Prohaska-Lueilwitz
2675;644264;18-01-10;Raynor-Oberbrunner
2676;944612;94-07-19;Smitham-Hickle
2677;878132;08-05-26;Kuphal And Sons
2678;806785;13-12-26;Wisozk-Goyette
2679;133127;97-01-11;Beer, Zieme And Huels
2680;224270;16-12-17;Casper, Hayes And Oberbrunner
2681;382673;10-01-14;Weimann, Armstrong And Luettgen
2682;152960;17-07-01;Strosin, Frami And Kuhic
2683;549312;95-09-20;Barrows-Sauer
2684;107829;06-05-25;Schultz, Keebler And Gorczany
2685;917911;95-05-24;Luettgen-Satterfield
2686;237332;19-07-04;Doyle-Powlowski
2687;942732;01-08-22;Predovic
2688;663147;05-08-28;Abbott, Torp And Mcdermott
2689;425520;15-11-05;Corkery-Corwin
2690;708637;19-06-14;Hilll, Blick And Cartwright
2691;201177;67-04-18;Afimu
2692;744788;72-03-08;Konopelski-Langosh
2693;897800;87-12-18;Keeling Group
2694;755519;15-12-04;Runolfsdottir-Emard
2695;899914;10-09-25;Will And Sons
2696;357238;17-10-31;Dietrich, Conn And Hand
2697;614792;99-06-04;King Group
2698;388038;87-05-09;Weissnat, Jaskolski And Bins
2699;752240;04-06-21;Kertzmann Group
2700;898957;62-10-04;Kiehn, Lueilwitz And Schimmel
2701;9166;80-07-04;Murray, Monahan And Hilll
2702;267896;07-01-26;Murray, Monahan And Hilll
2703;713414;14-12-27;Hintz, Yost And Carter
2704;360494;92-07-07;Altenwerth, Abernathy And Kuvalis
2705;161851;18-11-09;Padberg Group
2706;140926;19-05-09;Sanford
2707;858204;19-01-07;Dibbert And Sons
2708;741041;02-11-30;Schroeder-Hamill
2709;400497;14-08-03;Dickens
2710;805263;12-06-20;Labadie And Sons
2711;651938;96-04-09;Walter Group
2712;212188;78-04-22;Mann, Walsh And Dickinson
2713;728884;90-04-21;Reichert-Hermiston
2714;397555;01-12-10;Rutherford-Becker
2715;507830;19-02-14;Konopelski-Langosh
2716;197417;07-08-08;Kilback, Frami And Abbott
2717;200738;18-02-22;Blanda, Stanton And Altenwerth
2718;426960;97-11-02;Jast Group
2719;368340;10-03-26;Kiehn, Lueilwitz And Schimmel
2720;235662;19-05-29;Kirlin
2721;465849;77-09-03;Leffler Group
2722;72844;18-11-26;Reinger, Keeling And Nienow
2723;643459;11-11-13;Marvin-Kautzer
2724;549341;77-04-25;Rowe-Wisoky
2725;890912;03-03-14;Hickle, Beatty And Gleichner
2726;439748;81-02-22;Schmitt
2727;65294;86-08-13;Predovic
2728;150215;66-06-20;Pollich-Treutel
2729;626880;16-04-08;Kuvalis, Bauch And Schumm
2730;394372;17-11-13;Okuneva Inc
2731;39885;13-09-16;Schuster-Kub
2732;716516;95-06-02;Bruen, Kulas And Hodkiewicz
2733;410517;64-10-06;Johnston-Spinka
2734;884459;98-05-22;Ferry-Hessel
2735;46998;63-07-06;Kautzer
2736;966803;86-11-08;Toy, Hahn And King
2737;468233;15-05-29;Dooley Group
2738;459799;12-03-30;Shields Group
2739;820205;79-09-21;Grimes, Leuschke And Huel
2740;785906;11-02-17;Veum, Gislason And Morar
2741;416044;15-09-11;Gibson-Hills
2742;110460;90-07-13;Boehm
2743;963479;16-05-16;Grimes, Leuschke And Huel
2744;246065;68-03-05;Champlin-Murphy
2745;372081;11-05-01;Adela Eh
2746;372702;03-09-17;Homenick-Rowe
2747;705364;10-03-02;Jenkins-Kemmer
2748;145361;94-09-28;Nader, Dietrich And Frami
2749;87101;09-10-18;Weber Inc
2750;769645;06-02-15;Champlin-Bauch
2751;680902;64-08-13;Grady Group
2752;6715;89-12-03;Gleason And Sons
2753;545235;68-04-07;Gutkowski
2754;195047;91-09-20;Schaden, Wehner And Price
2755;763057;19-04-17;Stiedemann, Willms And Fay
2756;238669;81-05-21;Keeling, Collins And Yost
2757;146808;12-02-13;Adane
2758;565272;75-01-10;Rath Group
2759;134018;06-11-21;Quitzon-Stark
2760;574995;18-12-03;Bode-Kutch
2761;534009;89-07-24;Eichmann-Streich
2762;944456;17-12-14;Frami Group
2763;214185;19-01-10;Huels
2764;401963;82-10-22;Gutkowski-Bartoletti
2765;465236;12-07-18;Hessel-Toy
2766;866785;13-05-10;Price-Shields
2767;901573;14-04-19;Torp, Bruen And Douglas
2768;898350;01-03-26;Wisozk
2769;578091;09-11-05;Lowe, Quitzon And Johnson
2770;509634;90-05-02;Littel, Lynch And Lowe
2771;461801;87-11-30;Carter-Mueller
2772;607656;93-08-17;Moore-O'Conner
2773;73756;85-09-27;Sanford
2774;947647;53-05-02;Adem
2775;119586;76-10-08;Kuhic Inc
2776;958180;11-11-02;Cassin, Kohler And Bauch
2777;627554;91-02-16;Shields
2778;919523;94-05-13;Halvorson, Mcclure And Skiles
2779;215475;06-05-12;Conroy, Wisoky And Daniel
2780;666167;09-09-22;Block Group
2781;670618;16-05-30;Collins, Pacocha And Turcotte
2782;906576;10-10-08;Schaden, Cronin And Bernier
2783;481554;97-10-30;Dicki
2784;864722;98-12-08;Harber-Blanda
2785;50650;98-04-13;Zemlak-Daniel
2786;534942;66-04-06;Purdy And Sons
2787;249207;00-06-05;Orn, Conn And Jakubowski
2788;655261;18-06-18;Becker, Deckow And O'Keefe
2789;469100;05-04-04;Shields-Kuhlman
2790;698029;12-05-14;Hegmann And Sons
2791;35098;95-04-17;Predovic Inc
2792;55546;94-12-20;Bartell Inc
2793;563296;60-12-18;África Viva
2794;523145;05-03-22;Hilpert
2795;900897;19-07-04;Zboncak-Mraz
2796;360998;02-07-03;Lowe, Streich And Purdy
2797;619715;14-01-23;Heller, Lubowitz And Dach
2798;790317;04-04-02;Cole-Olson
2799;355109;89-12-25;Bradtke And Sons
2800;965730;10-08-16;Prohaska-Brakus
2801;268274;08-12-11;Zemlak-Daniel
2802;25254;94-07-15;Mertz, Batz And Olson
2803;711084;80-12-05;Jenkins-Ward
2804;952870;93-02-09;Schmidt, Ryan And Jacobson
2805;394787;16-10-30;Hauck
2806;700607;07-11-21;Corkery
2807;46978;01-03-24;Zboncak Inc
2808;618706;19-08-02;Shields, Grant And Bernier
2809;115285;01-09-27;Zieme-O'Reilly
2810;747395;10-10-12;Mann, Walsh And Dickinson
2811;307061;16-04-15;Hoeger
2812;958969;76-08-30;D'Amore
2813;407355;02-09-17;Kilback, Frami And Abbott
2814;922524;90-01-16;Little, Heller And Lubowitz
2815;482445;19-05-01;Hilpert
2816;493984;17-08-02;Buckridge-Greenfelder
2817;638028;08-08-23;Dickens-Boyle
2818;908852;12-07-26;Yost Inc
2819;163625;86-05-26;Predovic, O'Conner And Gutkowski
2820;46726;72-02-11;Lesch-Homenick
2821;164312;96-02-29;Davis Inc
2822;572070;15-06-21;Kuhlman Group
2823;853203;99-08-02;Abbott
2824;196862;16-06-21;Williamson, Hermiston And Bauch
2825;552892;13-12-07;Christiansen
2826;432133;81-07-02;Little-Murazik
2827;302822;78-11-19;Johns-Wolff
2828;62814;14-07-17;Kutch, Rodriguez And Hettinger
2829;336684;07-06-26;Kling, Donnelly And Blanda
2830;930355;15-07-04;Afesip
2831;138234;17-08-26;Strosin-Barton
2832;608966;03-10-13;Wilderman, Dubuque And Quitzon
2833;475558;13-02-16;Hudson-Mayer
2834;533822;08-02-19;Mraz-Ratke
2835;961885;10-03-12;Grimes-Weber
2836;606104;07-08-08;Williamson-Schmidt
2837;824997;94-03-16;Kuvalis, Bauch And Schumm
2838;316734;19-07-22;Kuhlman, Bashirian And Abbott
2839;512664;15-08-05;Konopelski-Langosh
2840;225254;61-04-02;Prohaska Inc
2841;564906;06-03-17;Lebsack, Conn And Kulas
2842;118448;84-09-26;Stracke-Mayer
2843;239340;55-04-03;Jenkins-Dicki
2844;209361;14-09-01;Johnson And Sons
2845;719678;94-09-14;Gibson-Hills
2846;261157;91-12-21;Gutkowski-Nikolaus
2847;622668;05-09-12;Schaden, Homenick And Gutkowski
2848;425203;98-01-01;Kulas Inc
2849;131030;73-10-18;Shields
2850;639961;86-06-25;Skiles-Schamberger
2851;427324;84-11-04;Bosco, Heathcote And Ryan
2852;505214;96-11-11;Quitzon-Stark
2853;71535;93-11-18;Collins, Collier And Herman
2854;140916;16-08-29;Gerlach, Fritsch And Rippin
2855;44782;18-01-16;Lakin-Osinski
2856;300757;13-08-06;Bosco, Heathcote And Ryan
2857;220335;12-08-20;Bailey-Crist
2858;7910;98-03-20;Weissnat, Jaskolski And Bins
2859;781773;77-12-12;Mertz, Boyle And Franecki
2860;387549;11-05-01;Cummerata Group
2861;29592;04-05-14;Daniel Inc
2862;858289;02-03-28;Reinger And Sons
2863;862308;98-11-26;O'Reilly-Hilll
2864;451965;03-01-06;Mohr And Sons
2865;679309;00-07-26;Bruen, Cruickshank And Blick
2866;620999;93-07-21;Pollich, Nikolaus And Gottlieb
2867;53074;60-12-21;Bechtelar-Wuckert
2868;562444;09-06-05;Treutel-Stamm
2869;93357;08-01-15;Jaskolski Inc
2870;103022;00-10-04;Orn-Hilll
2871;243988;99-01-04;Kutch, Will And Grant
2872;269763;16-05-03;Feest
2873;612477;14-05-22;Miller-Luettgen
2874;313680;98-03-10;Huels
2875;957785;18-04-21;Keeling Group
2876;244829;09-10-12;King Group
2877;27092;09-07-24;Blanda, Stanton And Altenwerth
2878;807662;08-04-21;Becker, Haag And Hammes
2879;609673;85-07-24;Weimann Inc
2880;895083;06-11-25;Connelly-Maggio
2881;664271;12-03-05;Hintz-Reilly
2882;623112;76-01-19;Pfannerstill, Powlowski And Kreiger
2883;34092;95-03-29;Rolfson-Bashirian
2884;864491;00-03-10;Russel, Kemmer And Pacocha
2885;724835;61-05-25;Dickens-Klein
2886;843289;18-12-26;Bradtke-Wilkinson
2887;911228;70-12-30;Zieme-Langworth
2888;265560;18-08-09;Quitzon-Stark
2889;431711;15-08-05;Zieme-Langworth
2890;898127;10-03-24;Lynch
2891;768224;81-04-28;Feil, Shields And Gislason
2892;23121;19-01-19;Weissnat Inc
2893;133403;91-06-21;Predovic, O'Conner And Gutkowski
2894;454613;05-03-24;Ryan
2895;292074;65-06-11;Waelchi Inc
2896;216203;06-10-15;Schiller-Reilly
2897;764709;98-03-16;Gutkowski-Bartoletti
2898;682821;78-08-27;Baumbach, Mccullough And Larson
2899;97599;82-10-03;Hessel-Toy
2900;775869;89-10-30;Mraz-Eichmann
2901;565892;12-12-20;Schaden, Cronin And Bernier
2902;616250;10-11-14;Blanda-Gislason
2903;821208;67-09-10;Mckenzie, Paucek And Jaskolski
2904;390407;77-05-29;Emard, Zemlak And Beier
2905;411919;04-05-14;Sanford-Kovacek
2906;914312;96-08-29;Cole-Olson
2907;739681;83-07-30;Kunde Inc
2908;593021;04-05-06;Terry
2909;226600;91-11-03;Reichel Inc
2910;283294;96-02-07;Mraz-Eichmann
2911;906131;10-10-08;Turner, Reynolds And Wolf
2912;592877;88-09-18;Boyle, Walsh And Blanda
2913;483824;03-07-19;Adenex
2914;610493;09-06-06;Marvin-Kautzer
2915;474695;88-11-15;Schneider And Sons
2916;999525;96-09-24;Keebler
2917;455565;08-09-14;Altenwerth, Ebert And Mitchell
2918;314038;08-07-19;Bode-Nikolaus
2919;530676;15-06-20;Wehner-Jenkins
2920;287095;83-10-04;Smitham-Hickle
2921;557719;97-11-20;Wilkinson-Zboncak
2922;127334;13-07-16;Mcclure, Klocko And Wyman
2923;153605;18-03-19;Acción Natura
2924;242769;18-03-06;Cole-Olson
2925;773407;96-10-09;Carroll-Mcclure
2926;38510;00-05-28;Haag-Stoltenberg
2927;712212;03-04-17;Johns-Wolff
2928;972593;18-03-19;Zemlak-Daniel
2929;812767;08-02-20;Sanford And Sons
2930;660348;02-12-27;Johnston And Sons
2931;43152;07-12-01;Kuhlman Group
2932;404687;16-07-12;Mann-Schinner
2933;553077;19-05-25;Weimann And Sons
2934;847554;64-07-19;Nikolaus-Mueller
2935;515338;91-11-18;Orn, Conn And Jakubowski
2936;792112;15-03-11;Wolf And Sons
2937;707925;74-08-31;Mcdermott, Bernier And White
2938;590227;07-04-22;Braun-Bechtelar
2939;473171;06-11-03;Blanda, Stanton And Altenwerth
2940;547541;85-12-23;Hessel-Toy
2941;880985;17-05-18;Corkery-Halvorson
2942;177908;05-04-18;Feil-Nikolaus
2943;617325;80-11-21;Konopelski And Sons
2944;253100;07-01-22;Rutherford Group
2945;131650;01-02-20;Cummerata, Gutmann And Gaylord
2946;237789;85-03-22;Williamson, Hermiston And Bauch
2947;892973;15-10-08;Prohaska-Lueilwitz
2948;526739;02-04-06;Aufderhar-Hettinger
2949;433626;09-07-03;Dubuque And Sons
2950;485438;85-09-05;Oberbrunner
2951;931838;96-10-03;Reynolds, Dare And Barrows
2952;324506;13-05-18;Ferry, Stroman And Veum
2953;309541;96-05-25;O'Conner And Sons
2954;612325;64-08-28;Raynor-Oberbrunner
2955;271700;05-09-27;Schultz Group
2956;195233;18-02-26;Predovic
2957;660860;04-12-22;Medhurst, Thiel And Schuster
2958;895537;07-10-20;Gutkowski-Nikolaus
2959;329721;14-03-09;Kling, Effertz And Anderson
2960;581399;61-05-18;Feil, Lehner And Krajcik
2961;638053;04-10-17;Jenkins-Kemmer
2962;709088;84-07-04;Gleason And Sons
2963;326947;07-04-04;Aesco
2964;495527;11-03-28;Kuhlman, Denesik And King
2965;338433;19-06-24;Raynor And Sons
2966;142776;08-01-20;Doyle, Mccullough And Friesen
2967;521051;13-06-04;Wilkinson, Prosacco And Kilback
2968;377520;09-01-15;Bins Group
2969;966976;66-06-01;Johnson And Sons
2970;954835;09-08-17;Runolfsson-Renner
2971;859471;04-04-06;Keeling, Bruen And Greenholt
2972;408313;19-08-19;Emard-Stroman
2973;705249;15-01-27;Kling, Effertz And Anderson
2974;787517;11-10-31;Strosin, Frami And Kuhic
2975;263820;04-07-15;Hane, Buckridge And Kuhn
2976;317555;10-09-23;Grimes-Weber
2977;538957;18-03-12;Conn
2978;464632;64-06-02;Kautzer
2979;174752;14-12-02;Hickle, Mertz And Harris
2980;378977;01-04-27;Torphy, Marquardt And Oberbrunner
2981;604871;71-09-29;Ernser-Eichmann
2982;79634;08-06-26;Pagac And Sons
2983;567854;96-04-04;Schroeder-Hamill
2984;431236;08-09-14;Boehm
2985;316920;86-06-06;Steuber, Ferry And Williamson
2986;37958;88-09-07;Runolfsson-Renner
2987;338573;92-03-20;Bins, Ortiz And Bogan
2988;629064;18-10-09;Kozey Inc
2989;268742;73-02-04;Olson-Green
2990;891315;04-01-10;Brakus Group
2991;128452;04-09-11;Mraz-Eichmann
2992;930234;02-04-11;Kunze-Welch
2993;153694;84-02-05;Turner, Medhurst And Carroll
2994;223683;15-11-09;Crona, Schmeler And Greenfelder
2995;825466;77-01-24;Blick-Bartell
2996;827844;83-03-28;Adane
2997;770509;18-07-27;Powlowski, Kohler And Deckow
2998;203129;85-07-02;Heidenreich, Boyer And Dach
2999;898552;11-12-04;Zboncak Inc
3000;489706;88-12-11;Murray-Senger
3001;679423;13-02-10;Schimmel-Beatty
3002;111784;93-12-31;Bernier-Stokes
3003;941799;19-02-23;Hickle
3004;447766;64-11-12;Green-Cruickshank
3005;622911;12-06-27;Tillman, Brakus And Padberg
3006;48663;12-01-28;Pagac, Huel And Abshire
3007;830167;06-02-11;Reichert And Sons
3008;462964;15-10-24;Emard-Stroman
3009;869319;81-09-11;Pollich-Treutel
3010;920963;94-11-02;Wolf And Sons
3011;72646;84-12-11;Cartwright, Gusikowski And Miller
3012;837157;15-04-06;Blick, Harber And Smith
3013;300170;80-02-23;Satterfield, Torp And O'Kon
3014;803599;96-10-22;Deckow And Sons
3015;364375;79-02-07;Grimes, Leuschke And Huel
3016;860049;18-04-22;Bernier, Leuschke And Towne
3017;81392;17-02-27;Jerde And Sons
3018;647268;14-08-01;Walter Group
3019;593094;10-02-19;Schultz Group
3020;45450;04-09-10;Wilkinson-Schmidt
3021;712618;15-12-31;Labadie, Veum And Hammes
3022;638988;96-12-05;Lueilwitz-Runolfsdottir
3023;449747;91-07-17;Becker And Sons
3024;25501;65-04-05;Huels
3025;881299;06-12-14;Jacobi-Bergnaum
3026;375063;04-02-12;Towne
3027;863057;90-05-27;Watsica-Morissette
3028;479774;09-11-04;Price Inc
3029;987546;95-03-17;Torphy, Marquardt And Oberbrunner
3030;850135;90-12-15;Block Group
3031;31769;10-10-20;Erdman, Braun And Runolfsson
3032;508213;09-12-29;Schuppe And Sons
3033;706275;65-12-01;Langosh
3034;277553;02-08-15;Dickens-Boyle
3035;193828;96-08-28;Skiles-Schamberger
3036;64087;19-08-21;Harvey, Heathcote And Legros
3037;191591;19-03-03;Zemlak And Sons
3038;767092;16-07-06;Hintz-Donnelly
3039;13979;02-05-30;Gusikowski Inc
3040;247473;82-02-12;Schuppe And Sons
3041;404974;19-08-04;Waelchi, Dare And Rolfson
3042;221696;99-07-14;Weber, Rippin And Krajcik
3043;407521;14-01-30;Labadie And Sons
3044;98267;15-11-16;Hane, Buckridge And Kuhn
3045;907567;17-07-11;Lesch-Homenick
3046;979797;03-01-26;Reichert-Deckow
3047;316109;03-11-08;Erdman-Conn
3048;679062;95-06-28;Kuvalis-Swift
3049;545175;90-01-08;Koss Group
3050;42155;91-02-16;Sporer Inc
3051;525460;64-10-22;Gutkowski-Bartoletti
3052;919715;67-10-10;Goodwin, Cremin And Raynor
3053;136757;71-12-14;Kshlerin, Hahn And Gulgowski
3054;171694;16-07-31;Schamberger-Walter
3055;366120;18-10-30;Zieme
3056;905455;94-03-13;Dibbert-Shields
3057;596742;15-07-12;Jones-Kemmer
3058;583357;00-11-20;Turner, Medhurst And Carroll
3059;603137;14-08-26;Wolf And Sons
3060;965505;94-05-24;Crooks, Mraz And Volkman
3061;205043;11-08-31;Nader-Kutch
3062;156615;10-07-18;Torp, Bruen And Douglas
3063;258916;17-05-01;Macejkovic, Barrows And Kshlerin
3064;432727;82-02-23;Gutkowski, Kuhlman And Purdy
3065;560447;11-01-17;Dubuque, Gaylord And Cole
3066;588859;19-04-10;Marvin-Sipes
3067;59120;05-02-25;Koelpin Group
3068;634256;17-04-26;Murphy-Kunde
3069;220998;18-07-24;Schmidt, Reinger And Zulauf
3070;389924;14-02-05;Kihn, Orn And Farrell
3071;95050;16-09-19;Rosenbaum, Lind And Koss
3072;695076;11-11-15;Kutch, Will And Grant
3073;479942;94-04-12;Bosco-Lockman
3074;649941;10-11-20;Predovic-Graham
3075;148020;08-08-06;Waelchi, Dare And Rolfson
3076;393163;01-08-16;Schumm And Sons
3077;256486;16-09-15;O'Keefe-Dickinson
3078;796421;09-10-04;Baumbach, Reinger And Jaskolski
3079;862683;93-05-13;Corwin Group
3080;461354;18-02-10;Barrows Group
3081;891330;07-03-29;Keeling, Collins And Yost
3082;353176;16-07-17;Williamson, Lindgren And Cummerata
3083;107731;06-05-14;Morar-Schoen
3084;735188;90-05-31;Dickens
3085;130850;02-10-14;Nicolas, Smitham And Wilderman
3086;501648;94-11-04;King
3087;946762;07-01-03;Lueilwitz-Runolfsdottir
3088;69782;15-05-04;Stark, Langworth And Kovacek
3089;838975;55-01-09;Kling, Donnelly And Blanda
3090;605256;16-09-13;Rutherford-Becker
3091;366928;12-10-09;Wiegand Group
3092;44410;01-05-24;Ledner, Skiles And Emard
3093;712460;13-11-17;Nader-Kutch
3094;656599;84-06-24;Cassin And Sons
3095;327283;87-02-16;Frami, Christiansen And Hermann
3096;749735;09-05-14;Lesch, Rath And Pfannerstill
3097;284107;11-11-28;Reinger And Sons
3098;805796;08-05-01;Veum, Gislason And Morar
3099;62991;85-11-01;Gleichner, Waelchi And Douglas
3100;308417;18-02-26;Bradtke-Wilkinson
3101;716128;92-05-24;Cassin, Grant And Pfannerstill
3102;58566;18-12-25;Bosco-Kuhn
3103;667598;77-10-08;Mante, Bins And Crooks
3104;633359;14-09-04;Schamberger-Walter
3105;105196;95-05-14;O'Hara-Bergstrom
3106;514858;04-07-19;Denesik And Sons
3107;429160;98-02-22;Jakubowski
3108;264889;98-10-10;Reilly, Deckow And Frami
3109;758033;95-03-10;Rippin, Huel And Mccullough
3110;615543;80-03-07;Marvin-Sipes
3111;72847;90-10-05;Abbott Group
3112;824500;88-04-21;Erdman-Block
3113;930768;13-05-18;Rolfson, Koch And Osinski
3114;145288;59-10-21;Bradtke And Sons
3115;140116;19-03-27;Roob-Nicolas
3116;10922;10-02-22;Becker, Deckow And O'Keefe
3117;112132;74-06-29;Kunze-Ernser
3118;935085;18-07-31;Schaden, Homenick And Gutkowski
3119;944059;01-03-09;Conroy, Wisoky And Daniel
3120;356085;19-01-13;Mckenzie, Lynch And Reinger
3121;338661;84-06-03;Effertz-Zboncak
3122;280545;08-02-16;Osinski-Zemlak
3123;289815;15-09-14;Kuhn-Greenholt
3124;545770;17-10-21;Christiansen
3125;735854;98-04-14;Baumbach, Reinger And Jaskolski
3126;634275;17-08-26;Kuhlman, Bashirian And Abbott
3127;282664;05-08-25;Paucek, Mclaughlin And Green
3128;293008;18-07-16;Torp-Hintz
3129;619788;83-10-05;Klein-Bartoletti
3130;549631;18-05-24;Buckridge-Greenfelder
3131;253010;08-04-20;Adca
3132;985370;19-01-08;Orn, Conn And Jakubowski
3133;87723;68-11-26;Hoeger
