rid,lid
8606,243
8607,50
8608,234
8609,256
8610,53
8611,249
8612,297
8613,299
8614,274
8615,15
8616,259
8617,154
8618,196
8619,86
8620,90
8621,166
8622,231
8623,41
8624,32
8625,302
8626,59
8627,76
8628,124
8629,74
8630,58
8631,331
8632,275
8633,195
8634,256
8635,6
8636,168
8637,97
8638,281
8639,279
8640,144
8641,110
8642,93
8643,287
8644,33
8645,316
8646,90
8647,28
8648,50
8649,176
8650,336
8651,34
8652,23
8653,15
8654,308
8655,12
8656,302
8657,177
8658,245
8659,187
8660,18
8661,85
8662,107
8663,326
8664,59
8665,203
8666,314
8667,331
8668,290
8669,256
8670,96
8671,89
8672,129
8673,340
8674,274
8675,71
8676,272
8677,120
8678,119
8679,57
8680,73
8681,249
8682,124
8683,336
8684,230
8685,220
8686,221
8687,119
8688,320
8689,211
8690,229
8691,161
8692,167
8693,31
8694,277
8695,129
8696,76
8697,146
8698,4
8699,188
8700,63
8701,222
8702,328
8703,319
8704,151
8705,337
8706,97
8707,109
8708,128
8709,251
8710,174
8711,305
8712,156
8713,342
8714,169
8715,206
8716,265
8717,89
8718,340
8719,81
8720,12
8721,192
8722,11
8723,308
8724,80
8725,75
8726,146
8727,343
8728,274
8729,249
8730,74
8731,204
8732,146
8733,44
8734,304
8735,343
8736,230
8737,94
8738,66
8739,320
8740,107
8741,273
8742,117
8743,260
8744,275
8745,124
8746,251
8747,121
8748,148
8749,47
8750,116
8751,76
8752,23
8753,267
8754,241
8755,216
8756,58
8757,270
8758,102
8759,222
8760,36
8761,308
8762,195
8763,298
8764,77
8765,327
8766,223
8767,97
8768,112
8769,28
8770,292
8771,252
8772,302
8773,252
8774,86
8775,89
8776,31
8777,236
8778,47
8779,239
8780,241
8781,229
8782,70
8783,133
8784,329
8785,249
8786,283
8787,39
8788,129
8789,285
8790,241
8791,10
8792,279
8793,55
8794,88
8795,339
8796,103
8797,102
8798,171
8799,223
8800,97
8801,273
8802,54
8803,42
8804,147
8805,162
8806,67
8807,330
8808,78
8809,69
8810,172
8811,331
8812,192
8813,85
8814,183
8815,99
8816,82
8817,243
8818,334
8819,124
8820,314
8821,170
8822,73
8823,253
8824,226
8825,95
8826,275
8827,267
8828,25
8829,281
8830,312
8831,327
8832,73
8833,154
8834,318
8835,87
8836,211
8837,316
8838,315
8839,320
8840,265
8841,8
8842,297
8843,241
8844,277
8845,313
8846,70
8847,336
8848,130
8849,234
8850,1
8851,191
8852,274
8853,329
8854,188
8855,229
8856,187
8857,65
8858,291
8859,145
8860,316
8861,272
8862,226
8863,113
8864,212
8865,96
8866,102
8867,346
8868,128
8869,63
8870,184
8871,2
8872,292
8873,265
8874,136
8875,15
8876,341
8877,218
8878,129
8879,130
8880,190
8881,42
8882,249
8883,277
8884,333
8885,26
8886,298
8887,21
8888,64
8889,86
8890,151
8891,129
8892,19
8893,43
8894,45
8895,341
8896,243
8897,143
8898,99
8899,133
8900,327
8901,240
8902,307
8903,125
8904,194
8905,194
8906,256
8907,11
8908,101
8909,41
8910,20
8911,12
8912,220
8913,276
8914,248
8915,157
8916,17
8917,277
8918,183
8919,284
8920,98
8921,105
8922,169
8923,312
8924,273
8925,105
8926,78
8927,152
8928,161
8929,229
8930,174
8931,99
8932,62
8933,63
8934,156
8935,35
8936,141
8937,36
8938,204
8939,286
8940,86
8941,341
8942,192
8943,75
8944,194
8945,36
8946,343
8947,31
8948,278
8949,36
8950,265
8951,95
8952,56
8953,22
8954,268
8955,172
8956,70
8957,73
8958,340
8959,207
8960,311
8961,224
8962,227
8963,87
8964,156
8965,244
8966,288
8967,293
8968,34
8969,81
8970,145
8971,138
8972,248
8973,6
8974,339
8975,235
8976,224
8977,265
8978,212
8979,235
8980,6
8981,295
8982,99
8983,160
8984,265
8985,334
8986,311
8987,131
8988,284
8989,247
8990,46
8991,298
8992,309
8993,288
8994,160
8995,329
8996,295
8997,170
8998,234
8999,58
9000,60
9001,31
9002,198
9003,164
9004,322
9005,290
9006,241
9007,295
9008,287
9009,109
9010,330
9011,7
9012,256
9013,232
9014,238
9015,221
9016,71
9017,276
9018,55
9019,295
9020,316
9021,18
9022,303
9023,104
9024,203
9025,311
9026,283
9027,48
9028,282
9029,202
9030,72
9031,175
9032,288
9033,185
9034,246
9035,191
9036,87
9037,33
9038,78
9039,58
9040,73
9041,222
9042,220
9043,13
9044,181
9045,203
9046,342
9047,223
9048,2
9049,263
9050,156
9051,265
9052,79
9053,294
9054,277
9055,182
9056,337
9057,325
9058,31
9059,263
9060,152
9061,302
9062,113
9063,277
9064,213
9065,73
9066,45
9067,144
9068,329
9069,108
9070,69
9071,111
9072,236
9073,266
9074,10
9075,121
9076,107
9077,7
9078,134
9079,159
9080,138
9081,202
9082,241
9083,215
9084,225
9085,303
9086,92
9087,14
9088,257
9089,301
9090,106
9091,326
9092,135
9093,11
9094,144
9095,117
9096,338
9097,251
9098,256
9099,300
9100,305
9101,177
9102,33
9103,40
9104,150
9105,204
9106,74
9107,266
9108,43
9109,206
9110,45
9111,322
9112,152
9113,62
9114,40
9115,37
9116,87
9117,80
9118,281
9119,229
9120,5
9121,146
9122,79
9123,230
9124,324
9125,216
9126,158
9127,296
9128,342
9129,230
9130,159
9131,120
9132,51
9133,218
9134,326
9135,240
9136,314
9137,57
9138,265
9139,233
9140,187
9141,46
9142,230
9143,133
9144,215
9145,239
9146,218
9147,223
9148,62
9149,121
9150,11
9151,338
9152,82
9153,191
9154,130
9155,196
9156,70
9157,83
9158,132
9159,92
9160,33
9161,21
9162,76
9163,45
9164,330
9165,129
9166,152
9167,69
9168,270
9169,155
9170,283
9171,286
9172,186
9173,55
9174,301
9175,57
9176,205
9177,94
9178,205
9179,99
9180,189
9181,192
9182,255
9183,170
9184,248
9185,183
9186,254
9187,328
9188,166
9189,268
9190,10
9191,25
9192,247
9193,180
9194,228
9195,226
9196,313
9197,287
9198,136
9199,205
9200,142
9201,291
9202,72
9203,178
9204,41
9205,288
9206,15
9207,242
9208,245
9209,315
9210,315
9211,93
9212,290
9213,130
9214,238
9215,171
9216,127
9217,280
9218,41
9219,179
9220,33
9221,328
9222,303
9223,146
9224,41
9225,143
9226,315
9227,185
9228,344
9229,255
9230,339
9231,189
9232,179
9233,265
9234,66
9235,24
9236,14
9237,168
9238,136
9239,179
9240,346
9241,259
9242,50
9243,177
9244,270
9245,321
9246,313
9247,18
9248,117
9249,323
9250,335
9251,204
9252,70
9253,7
9254,171
9255,73
9256,51
9257,328
9258,211
9259,266
9260,230
9261,197
9262,306
9263,54
9264,99
9265,300
9266,322
9267,265
9268,281
9269,291
9270,300
9271,259
9272,332
9273,122
9274,229
9275,280
9276,327
9277,38
9278,272
9279,155
9280,63
9281,267
9282,81
9283,314
9284,105
9285,345
9286,12
9287,53
9288,74
9289,323
9290,140
9291,32
9292,10
9293,289
9294,315
9295,120
9296,208
9297,325
9298,250
9299,340
9300,33
9301,33
9302,33
9303,191
9304,180
9305,269
9306,101
9307,191
9308,287
9309,75
9310,238
9311,52
9312,66
9313,270
9314,93
9315,222
9316,122
9317,65
9318,16
9319,232
9320,200
9321,102
9322,13
9323,109
9324,50
9325,179
9326,167
9327,250
9328,211
9329,196
9330,117
9331,244
9332,321
9333,193
9334,337
9335,301
9336,318
9337,115
9338,256
9339,122
9340,301
9341,55
9342,274
9343,235
9344,244
9345,306
9346,118
9347,31
9348,192
9349,136
9350,288
9351,98
9352,179
9353,154
9354,289
9355,306
9356,72
9357,16
9358,215
9359,58
9360,200
9361,132
9362,2
9363,230
9364,244
9365,71
9366,161
9367,122
9368,193
9369,163
9370,207
9371,131
9372,216
9373,88
9374,87
9375,325
9376,99
9377,319
9378,293
9379,27
9380,265
9381,181
9382,52
9383,163
9384,31
9385,26
9386,179
9387,95
9388,67
9389,208
9390,275
9391,60
9392,293
9393,288
9394,195
9395,128
9396,248
9397,83
9398,304
9399,206
9400,25
9401,215
9402,161
9403,31
9404,173
9405,315
9406,218
9407,297
9408,85
9409,261
9410,259
9411,72
9412,197
9413,171
9414,313
9415,59
9416,272
9417,46
9418,104
9419,60
9420,251
9421,72
9422,93
9423,81
9424,77
9425,154
9426,255
9427,204
9428,21
9429,61
9430,147
9431,67
9432,202
9433,80
9434,218
9435,253
9436,340
9437,14
9438,144
9439,290
9440,256
9441,156
9442,127
9443,187
9444,231
9445,268
9446,86
9447,203
9448,177
9449,319
9450,101
9451,269
9452,48
9453,124
9454,262
9455,223
9456,109
9457,189
9458,298
9459,173
9460,317
9461,170
9462,293
9463,263
9464,94
9465,147
9466,290
9467,206
9468,231
9469,22
9470,262
9471,262
9472,111
9473,5
9474,208
9475,237
9476,94
9477,263
9478,106
9479,132
9480,140
9481,173
9482,273
9483,271
9484,64
9485,175
9486,27
9487,106
9488,201
9489,294
9490,198
9491,332
9492,218
9493,11
9494,133
9495,289
9496,105
9497,343
9498,40
9499,40
9500,45
9501,309
9502,190
9503,177
9504,18
9505,18
9506,175
9507,306
9508,74
9509,301
9510,145
9511,215
9512,18
9513,185
9514,120
9515,191
9516,262
9517,334
9518,317
9519,244
9520,219
9521,218
9522,336
9523,139
9524,284
9525,280
9526,211
9527,171
9528,290
9529,286
9530,49
9531,137
9532,215
9533,254
9534,229
9535,297
9536,38
9537,241
9538,232
9539,255
9540,125
9541,335
9542,51
9543,205
9544,142
9545,176
9546,125
9547,129
9548,158
9549,225
9550,324
9551,62
9552,185
9553,71
9554,74
9555,328
9556,144
9557,114
9558,17
9559,225
9560,321
9561,93
9562,61
9563,300
9564,156
9565,180
9566,10
9567,250
9568,224
9569,67
9570,328
9571,302
9572,156
9573,248
9574,66
9575,13
9576,253
9577,29
9578,215
9579,64
9580,324
9581,295
9582,71
9583,346
9584,157
9585,21
9586,106
9587,327
9588,237
9589,263
9590,211
9591,69
9592,304
9593,174
9594,217
9595,189
9596,163
9597,242
9598,5
9599,57
9600,164
9601,269
9602,331
9603,73
9604,120
9605,150
9606,323
9607,274
9608,327
9609,323
9610,233
9611,209
9612,314
9613,186
9614,133
9615,301
9616,127
9617,110
9618,42
9619,98
9620,86
9621,321
9622,29
9623,179
9624,111
9625,202
9626,304
9627,317
9628,19
9629,77
9630,43
9631,224
9632,96
9633,322
9634,312
9635,321
9636,262
9637,209
9638,12
9639,13
9640,151
9641,2
9642,165
9643,346
9644,116
9645,173
9646,160
9647,113
9648,240
9649,342
9650,97
9651,220
9652,287
9653,39
9654,289
9655,150
9656,111
9657,343
9658,11
9659,166
9660,102
9661,297
9662,85
9663,142
9664,35
9665,158
9666,300
9667,179
9668,164
9669,193
9670,84
9671,342
9672,100
9673,100
9674,21
9675,82
9676,313
9677,127
9678,336
9679,317
9680,87
9681,127
9682,46
9683,28
9684,269
9685,286
9686,207
9687,184
9688,244
9689,317
9690,299
9691,201
9692,188
9693,193
9694,272
9695,44
9696,331
9697,238
9698,23
9699,47
9700,261
9701,16
9702,199
9703,309
9704,114
9705,222
9706,338
9707,296
9708,240
9709,343
9710,23
9711,71
9712,70
9713,104
9714,333
9715,241
9716,330
9717,69
9718,221
9719,257
9720,45
9721,314
9722,29
9723,263
9724,200
9725,231
9726,286
9727,212
9728,91
9729,147
9730,271
9731,190
9732,281
9733,60
9734,299
9735,41
9736,62
9737,187
9738,39
9739,2
9740,228
9741,73
9742,332
9743,177
9744,241
9745,283
9746,41
9747,249
9748,224
9749,309
9750,13
9751,65
9752,212
9753,86
9754,327
9755,326
9756,173
9757,151
9758,330
9759,275
9760,31
9761,164
9762,124
9763,125
9764,76
9765,240
9766,120
9767,134
9768,100
9769,139
9770,233
9771,89
9772,114
9773,328
9774,137
9775,6
9776,10
9777,220
9778,128
9779,88
9780,213
9781,254
9782,65
9783,235
9784,112
9785,105
9786,151
9787,306
9788,292
9789,100
9790,81
9791,234
9792,302
9793,183
9794,33
9795,266
9796,96
9797,344
9798,171
9799,322
9800,266
9801,241
9802,249
9803,267
9804,134
9805,128
9806,85
9807,51
9808,72
9809,139
9810,289
9811,1
9812,209
9813,61
9814,279
9815,290
9816,246
9817,24
9818,212
9819,221
9820,45
9821,149
9822,42
9823,214
9824,150
9825,139
9826,333
9827,101
9828,122
9829,167
9830,293
9831,75
9832,26
9833,198
9834,259
9835,42
9836,163
9837,104
9838,263
9839,209
9840,35
9841,70
9842,283
9843,252
9844,46
9845,340
9846,40
9847,115
9848,293
9849,210
9850,316
9851,332
9852,314
9853,266
9854,176
9855,195
9856,223
9857,113
9858,150
9859,170
9860,130
9861,139
9862,187
9863,73
9864,326
9865,275
9866,23
9867,50
9868,103
9869,221
9870,294
9871,71
9872,333
9873,116
9874,81
9875,18
9876,79
9877,57
9878,166
9879,292
9880,190
9881,292
9882,183
9883,138
9884,239
9885,197
9886,247
9887,97
9888,125
9889,155
9890,179
9891,122
9892,122
9893,337
9894,313
9895,250
9896,51
9897,53
9898,320
9899,112
9900,139
9901,184
9902,126
9903,228
9904,118
9905,25
9906,65
9907,75
9908,138
9909,233
9910,333
9911,45
9912,46
9913,31
9914,87
9915,181
9916,68
9917,318
9918,191
9919,137
9920,135
9921,275
9922,73
9923,201
9924,115
9925,139
9926,269
9927,200
9928,46
9929,280
9930,154
9931,56
9932,112
9933,259
9934,206
9935,92
9936,213
9937,227
9938,226
9939,19
9940,337
9941,275
9942,82
9943,99
9944,47
9945,268
9946,187
9947,106
9948,123
9949,308
9950,183
9951,292
9952,217
9953,138
9954,170
9955,16
9956,264
9957,267
9958,166
9959,316
9960,179
9961,116
9962,320
9963,209
9964,243
9965,117
9966,206
9967,275
9968,208
9969,93
9970,73
9971,263
9972,139
9973,192
9974,119
9975,41
9976,339
9977,225
9978,247
9979,26
9980,188
9981,223
9982,226
9983,139
9984,7
9985,55
9986,242
9987,71
9988,336
9989,34
9990,118
9991,65
9992,263
9993,276
9994,78
9995,306
9996,17
9997,293
9998,165
9999,125
10000,86
10001,147
10002,173
10003,60
10004,153
10005,337
10006,260
10007,226
10008,287
10009,99
10010,311
10011,186
10012,345
10013,151
10014,230
10015,191
10016,79
10017,219
10018,141
10019,256
10020,297
10021,252
10022,141
10023,207
10024,63
10025,137
10026,344
10027,176
10028,215
10029,242
10030,319
10031,338
10032,213
10033,292
10034,46
10035,3
10036,234
10037,342
10038,77
10039,154
10040,160
10041,263
10042,125
10043,175
10044,4
10045,19
10046,219
10047,187
10048,330
10049,289
10050,191
10051,97
10052,287
10053,75
10054,180
10055,9
10056,94
10057,18
10058,252
10059,132
10060,114
10061,85
10062,165
10063,75
10064,322
10065,33
10066,64
10067,291
10068,147
10069,305
10070,30
10071,3
10072,42
10073,135
10074,281
10075,146
10076,99
10077,273
10078,48
10079,235
10080,54
10081,14
10082,304
10083,174
10084,264
10085,36
10086,296
10087,343
10088,200
10089,141
10090,39
10091,9
10092,209
10093,173
10094,9
10095,122
10096,20
10097,145
10098,26
10099,25
10100,96
10101,6
10102,230
10103,10
10104,314
10105,13
10106,136
10107,87
10108,86
10109,65
10110,70
10111,78
10112,112
10113,322
10114,339
10115,125
10116,111
10117,149
10118,214
10119,267
10120,162
10121,214
10122,307
10123,268
10124,325
10125,235
10126,288
10127,294
10128,170
10129,5
10130,11
10131,216
10132,35
10133,342
10134,62
10135,154
10136,198
10137,77
10138,70
10139,151
10140,164
10141,5
10142,137
10143,107
10144,214
10145,228
10146,72
10147,275
10148,307
10149,42
10150,273
10151,85
10152,95
10153,71
10154,32
10155,340
10156,148
10157,149
10158,307
10159,62
10160,260
10161,205
10162,30
10163,181
10164,316
10165,14
10166,171
10167,108
10168,297
10169,279
10170,160
10171,135
10172,236
10173,293
10174,164
10175,156
10176,255
10177,243
10178,243
10179,155
10180,185
10181,308
10182,91
10183,344
10184,112
10185,38
10186,317
10187,303
10188,12
10189,53
10190,241
10191,148
10192,129
10193,299
10194,6
10195,305
10196,179
10197,55
10198,300
10199,101
10200,323
10201,242
10202,245
10203,134
10204,131
10205,18
10206,92
10207,251
10208,174
10209,213
10210,238
10211,252
10212,328
10213,137
10214,101
10215,164
10216,35
10217,157
10218,225
10219,33
10220,156
10221,249
10222,228
10223,265
10224,270
10225,256
10226,71
10227,255
10228,282
10229,339
10230,128
10231,309
10232,295
10233,170
10234,81
10235,169
10236,173
10237,184
10238,207
10239,237
10240,49
10241,169
10242,54
10243,225
10244,203
10245,93
10246,114
10247,123
10248,47
10249,275
10250,284
10251,19
10252,167
10253,89
10254,207
10255,83
10256,204
10257,154
10258,344
10259,167
10260,302
10261,293
10262,59
10263,13
10264,334
10265,101
10266,79
10267,331
10268,20
10269,303
10270,163
10271,95
10272,204
10273,311
10274,298
10275,112
10276,78
10277,271
10278,307
10279,124
10280,13
10281,336
10282,127
10283,323
10284,58
10285,59
10286,272
10287,220
10288,251
10289,96
10290,139
10291,251
10292,187
10293,171
10294,64
10295,123
10296,180
10297,66
10298,22
10299,140
10300,144
10301,122
10302,55
10303,246
10304,307
10305,205
10306,252
10307,156
10308,173
10309,67
10310,17
10311,18
10312,253
10313,303
10314,216
10315,129
10316,86
10317,116
10318,237
10319,282
10320,131
10321,40
10322,143
10323,164
10324,226
10325,306
10326,314
10327,278
10328,155
10329,26
10330,73
10331,137
10332,183
10333,37
10334,334
10335,196
10336,230
10337,288
10338,172
10339,38
10340,214
10341,16
10342,24
10343,85
10344,334
10345,329
10346,45
10347,216
10348,304
10349,9
10350,177
10351,72
10352,39
10353,75
10354,93
10355,343
10356,297
10357,140
10358,219
10359,256
10360,171
10361,131
10362,186
10363,3
10364,53
10365,326
10366,93
10367,319
10368,285
10369,248
10370,9
10371,148
10372,268
10373,186
10374,197
10375,204
10376,130
10377,222
10378,172
10379,102
10380,7
10381,193
10382,128
10383,129
10384,39
10385,323
10386,116
10387,129
10388,138
10389,285
10390,97
10391,227
10392,333
10393,113
10394,107
10395,123
10396,336
10397,219
10398,307
10399,265
10400,67
10401,283
10402,10
10403,166
10404,324
10405,17
10406,119
10407,195
10408,165
10409,241
10410,53
10411,273
