rid,fecha_dictamen
14269,30-09-2000
14270,18-10-2012
14272,17-07-2000
14274,03-08-1988
14275,29-12-1991
14278,29-01-2017
14279,28-01-2015
14282,17-12-2003
14283,11-07-2017
14285,27-02-2018
14287,30-03-2000
14291,16-04-2018
14293,24-07-2019
14294,20-11-2016
14298,20-07-2017
14300,13-07-2008
14302,04-08-1992
14312,27-01-2018
14313,20-07-1997
14315,22-06-1995
14318,27-10-2016
14323,21-04-2015
14329,01-04-2006
14331,02-02-2019
14335,04-11-2010
14336,16-01-2012
14338,06-01-2008
14341,16-04-2018
14345,02-06-2004
14347,17-11-2012
14349,05-09-2018
14350,20-08-2018
14352,13-01-2019
14354,05-12-2017
14356,21-08-2008
14362,30-04-2001
14363,14-07-2018
14365,20-04-1997
14367,21-06-2017
14368,08-01-2010
14373,19-04-2012
14374,26-04-2016
14379,02-09-1981
14383,01-02-2013
14384,29-08-2017
14387,21-10-2012
14391,28-12-2014
14392,14-08-2016
14393,30-12-2009
14394,04-09-2008
14395,08-05-2019
14399,22-11-2012
14402,13-05-1975
14404,21-05-2002
14406,06-10-2015
14408,13-05-2016
14413,19-11-2009
14414,16-09-2014
14422,03-08-2014
14426,26-11-2003
14427,01-10-2017
14436,19-03-2015
14437,18-12-1990
14448,12-01-2009
14449,30-05-2000
14450,05-11-2015
14452,10-08-2017
14453,23-01-2010
14454,13-03-1999
14459,25-02-2001
14460,04-01-1963
14463,14-10-2018
14467,27-07-2014
14473,21-03-1989
14479,10-01-2005
14487,02-09-2017
14488,01-06-2017
14490,04-02-2019
14495,16-07-1988
14499,25-06-2019
14501,27-01-2007
14504,19-06-2014
14505,15-10-2007
14508,05-06-2018
14509,08-08-2006
14512,19-11-2017
14516,05-08-2004
14522,06-08-2010
14524,22-06-2003
14525,03-11-1997
14529,13-05-2010
14530,01-06-2018
14537,29-05-1996
14546,03-02-2018
14547,23-09-2018
14549,18-09-2017
14553,20-02-1989
14554,17-12-2006
14559,06-06-2010
14562,30-08-2019
14564,21-10-2017
14568,17-03-2018
14570,10-08-2006
14578,16-04-2009
14581,26-05-1986
14582,04-11-2011
14583,07-11-2006
14587,05-03-2012
14589,14-01-1998
14592,13-06-2009
14594,01-11-2009
14597,07-04-2018
14601,26-08-2017
14603,30-05-2019
14606,07-08-2019
14609,16-07-2016
14612,06-07-2015
14617,06-11-2011
14618,04-09-1995
14620,16-04-2016
14624,30-04-2007
14626,20-01-2011
14627,16-11-2018
14628,07-02-1999
14629,13-09-2016
14630,05-11-2007
14632,02-09-1998
14633,20-12-2016
14636,30-05-2008
14644,11-08-2018
14645,31-07-2017
14646,22-10-2008
14647,23-07-2016
14649,12-05-2019
14650,06-09-2011
14652,11-08-2016
14653,03-07-1980
14655,04-02-2016
14657,15-10-2015
14661,08-12-2000
14671,30-06-2019
14672,28-08-2012
14676,16-06-1970
14680,20-04-2015
14682,15-02-2014
14688,23-06-2011
14695,08-01-2013
14698,22-04-2019
14699,30-08-2016
14705,20-11-2016
14712,29-09-1972
14713,28-07-1996
14714,14-03-1976
14720,23-03-2016
14726,27-06-2003
14728,25-06-2018
14729,30-10-2018
14733,08-06-1996
14736,18-02-2013
14738,10-07-2018
14739,05-02-1985
14745,29-05-2003
14746,13-09-1990
14749,12-06-2002
14750,28-10-2013
14752,20-09-2014
14758,19-03-2019
14759,29-02-2012
14765,10-12-2018
14770,13-06-1973
14773,13-07-2012
14777,20-03-2019
14778,28-10-2006
14780,31-05-1999
14781,08-07-2009
14785,04-04-2007
14786,17-03-2014
14787,01-10-2017
14788,13-10-1998
14789,06-06-2018
14794,14-01-2008
14799,03-11-2018
14804,27-02-2019
14810,19-01-2018
14812,26-06-2006
14820,11-10-2018
14821,06-12-1996
14825,06-10-1990
14827,18-12-2014
14829,02-01-2013
14830,30-04-2003
14832,11-04-2013
14833,21-12-2018
14840,02-01-2017
14845,14-02-2002
14846,05-02-1996
14850,28-02-2007
14851,29-03-2018
14855,05-06-2012
14856,23-11-2015
14860,02-06-2019
14865,29-08-1992
14874,24-02-2019
14875,14-05-2018
14877,30-07-2003
14879,08-09-2017
14883,20-02-2017
14885,31-07-2005
14891,18-02-2012
14892,30-03-1988
14894,25-03-2002
14895,29-12-2017
14896,06-12-2018
14903,06-04-2007
14910,30-06-1998
14912,12-05-2007
14913,07-09-2007
14917,02-09-2014
14924,10-05-2018
14927,02-01-2018
14930,22-08-2014
14935,30-06-2013
14936,27-02-2016
14937,20-01-2007
14948,14-03-2019
14950,14-09-2011
14951,16-02-2016
14954,04-07-2008
14956,10-12-2017
14958,18-07-2014
14962,19-04-1980
14965,25-06-2016
14967,15-04-2019
14971,18-05-2016
14975,13-01-2001
14978,21-01-2008
14989,22-09-2016
14991,01-03-2019
14992,09-03-1989
14993,18-03-2019
14998,03-05-2001
15002,11-12-2003
15008,16-12-2009
15009,14-01-2005
15013,20-01-2019
15016,27-05-2007
15018,18-09-2018
15022,07-08-2007
15031,27-02-2015
15032,25-01-2011
15037,12-02-2019
15039,11-03-2018
15041,12-08-2018
15042,04-04-2017
15045,27-10-1992
15047,30-07-2019
15053,26-10-2011
15057,24-10-2016
15060,21-02-2013
15061,13-03-2018
15065,16-01-2009
15066,26-03-2017
15067,21-09-2013
15072,18-10-2014
15074,24-05-2000
15075,07-05-2008
15077,13-01-2006
15080,28-04-2001
15084,08-07-2015
15088,19-11-2018
15097,16-03-2004
15100,01-07-2011
15101,05-04-2017
15102,22-11-2017
15104,23-07-2017
15107,17-08-2004
15108,30-10-1975
15110,17-07-2018
15113,02-12-2003
15117,16-10-1988
15118,30-09-2011
15120,23-04-2012
15121,10-07-2018
15124,17-12-2012
15125,28-06-2007
15131,02-01-2015
15136,15-05-2008
15137,25-05-2019
15143,16-03-2012
15148,18-04-2017
15152,15-07-2015
15153,10-03-2017
15154,02-02-2019
15156,22-05-2009
15159,10-08-2019
15161,05-04-2001
15165,02-06-2019
15168,12-03-2019
15169,09-05-2011
15173,01-07-2012
15174,02-06-2017
15187,22-05-2013
15192,26-01-2017
15197,30-08-2019
15203,15-03-2019
15206,23-08-2017
15207,07-08-2019
15209,16-12-1993
15210,01-02-2019
15211,29-02-2016
15217,04-07-2007
15218,21-05-2014
15219,27-08-2019
15223,07-07-2011
15226,27-09-1990
15229,13-09-1978
15230,29-04-2014
15234,05-08-1999
15245,27-08-2019
15250,27-10-1998
15252,07-10-2013
15253,23-03-2015
15256,24-07-2017
15258,04-07-1990
15262,07-07-2017
15263,19-09-2005
15264,10-10-2018
15268,06-11-1989
15270,27-01-1998
15271,17-03-2006
15273,28-11-1985
15274,15-05-2016
15277,13-03-1995
15278,05-08-2009
15279,02-07-2009
15281,11-08-2016
15282,13-01-2010
15283,17-11-2011
15286,14-07-2019
15290,14-05-2014
15292,16-08-2017
15294,25-06-2010
15296,09-06-2017
15297,29-08-2012
15298,11-12-2011
15300,17-09-2018
15307,20-10-2005
15308,20-01-2019
15311,03-04-2019
15312,16-10-2014
15314,15-11-2011
15315,13-11-2004
15316,29-04-2013
15319,16-05-2014
15328,08-01-2019
15329,13-12-2018
15330,23-12-1985
15331,16-09-2012
15332,14-05-2014
15336,14-03-1974
15339,30-01-2017
15340,24-05-2004
15344,23-05-2010
15346,06-05-2018
15347,28-06-2016
15348,11-07-1983
15351,06-09-2010
15354,30-10-2017
15361,03-12-1996
15362,26-11-2013
15364,10-11-2013
15365,24-01-2004
15369,22-04-2019
15375,31-07-2011
15376,07-09-2017
15379,06-03-2019
15381,10-10-2015
15384,19-04-2018
15385,17-02-2005
15388,08-08-2013
15392,21-07-2010
15400,11-06-2010
15404,27-02-2019
15405,02-10-2015
15407,20-02-2019
15409,01-01-2000
15415,24-08-2019
15421,23-03-2014
15422,27-03-2000
15426,01-07-2015
15428,25-07-2019
15429,25-04-2014
15434,19-06-2018
15435,11-09-2012
15436,13-02-2000
15443,07-10-1990
15451,28-11-2018
15453,01-01-2019
15455,27-07-2008
15458,12-03-2005
15468,30-06-2010
15470,03-05-2011
15471,07-10-2016
15473,12-02-2013
15477,06-06-1998
15481,02-03-2011
15482,03-12-2018
15483,01-09-2001
15484,16-08-2000
15485,04-10-2010
15495,09-07-2016
15502,15-09-2017
15505,12-03-2007
15506,26-12-1982
15507,14-05-2014
15513,30-09-2008
15514,12-04-2000
15515,01-10-2016
15519,10-06-1995
15525,17-03-2019
15531,11-09-2012
15532,13-05-1988
15534,20-04-2018
15537,06-12-1971
15538,13-06-2012
15539,11-11-1999
15541,08-06-2007
15542,12-07-2019
15543,26-03-2016
15545,24-03-2016
15551,08-07-2019
15556,04-07-2013
15557,25-02-1989
15561,17-06-2019
15562,20-08-2016
15564,15-10-2018
15565,28-04-2019
15572,06-06-2009
15576,11-10-2010
15578,01-02-2000
15581,01-06-2019
15583,22-01-2011
15584,12-05-1968
15590,27-04-2019
15591,23-12-2003
15592,18-11-1990
15597,02-02-2019
15599,12-12-2016
15600,26-06-2019
15601,27-05-1999
15604,13-01-2013
15606,28-03-2019
15607,20-02-2017
15609,10-04-1989
15610,21-08-1993
15611,05-05-2009
15612,08-04-2018
15614,17-02-2013
15616,16-05-1985
15618,01-07-1998
15626,16-01-2003
15628,17-05-2019
15633,26-08-1994
15634,05-08-2019
15635,03-10-2018
15637,18-07-2011
15640,20-07-2018
15641,06-07-2001
15642,27-02-1996
15643,07-06-2009
15644,11-12-2006
15653,17-08-2019
15654,31-10-2018
15656,05-05-2019
15661,03-05-2014
15663,29-04-2013
15667,13-02-2015
15672,10-03-2016
15673,18-10-2013
15679,16-08-2017
15681,15-03-2014
15686,19-10-2011
15687,13-07-2010
15695,22-10-2008
15697,21-07-1984
15698,31-05-2012
15699,23-06-2016
15700,16-08-2018
15701,29-12-2015
15706,25-01-2019
15714,30-05-2011
15715,15-05-2019
15716,05-12-2008
15719,19-11-2006
15721,31-07-1966
15724,22-12-2011
15726,22-03-2011
15728,11-02-2018
15733,20-12-2010
15735,13-07-2015
15736,03-11-2014
15742,11-10-1991
15743,21-10-2018
15745,15-09-2010
15746,13-05-1971
15748,18-03-1999
15753,07-10-2012
15754,06-07-2018
15755,27-08-2019
15763,06-02-2018
15764,12-10-1987
15766,20-11-2017
15767,09-06-2019
15768,18-08-2019
15769,15-07-2019
15774,08-09-2014
15782,26-06-2018
15787,03-05-2017
15792,18-09-2013
15793,18-07-2013
15795,15-08-1998
15796,28-09-2017
15797,05-11-1977
15800,09-05-1988
15804,17-11-2008
15806,25-07-2019
15808,10-10-1993
15811,16-01-1994
15818,23-10-1997
15822,21-03-2019
15823,13-12-2014
15824,03-09-1998
15827,16-07-2014
15829,12-10-2000
15834,05-06-2001
15837,17-08-2019
15845,02-04-2016
15846,08-10-2007
15849,30-01-2005
15850,12-02-1994
15851,28-11-2018
15854,26-10-2012
15858,17-07-2015
15861,29-06-2019
15869,20-11-2015
15876,16-04-2019
15879,11-05-1999
15880,31-01-2009
15882,06-11-2016
15892,02-04-2018
15893,06-12-1979
15894,27-11-2017
15896,11-12-2012
15897,16-02-2013
15899,24-03-2018
15900,27-12-2014
15903,05-05-2019
15905,03-04-1991
15906,12-04-2013
15908,13-05-2019
15909,18-02-2018
15912,15-12-1996
15915,10-11-2018
15918,16-07-2012
15920,16-09-2015
15921,13-04-2004
15922,09-05-2015
15923,27-03-1990
15925,10-01-2014
15928,20-02-2018
15931,16-10-1985
15934,15-06-2019
15935,03-03-2010
15940,31-03-2019
15942,04-03-2019
15947,22-05-2018
15951,10-04-2019
15952,06-05-2013
15958,03-01-2018
15964,25-12-2010
15965,22-10-2009
15966,29-11-1985
15967,16-07-2001
15968,19-11-2015
15970,03-08-2019
15971,11-05-2018
15972,03-11-2004
15973,28-11-2014
15974,17-02-2019
15979,03-05-2016
15981,22-05-2006
15982,18-12-2013
15983,04-11-2010
15984,03-01-2018
15986,09-02-2000
15989,12-03-2015
15995,20-07-2012
15997,18-11-2000
15998,23-07-2006
15999,19-10-2010
16000,22-01-2011
16006,15-05-2014
16007,10-02-2015
16009,09-02-1985
16010,06-02-2017
16011,10-06-2019
16012,06-06-2019
16017,07-10-2015
16020,23-05-2019
16022,08-12-2015
16025,13-12-1999
16027,30-07-2015
16028,16-02-1992
16030,26-08-2019
16033,10-07-2007
16034,07-02-2012
16035,05-06-2019
16038,16-03-2011
16050,06-04-2001
16054,25-05-2018
16058,30-03-2014
16059,29-04-2018
16064,07-02-2018
16067,09-08-2000
16068,07-07-2019
16069,18-06-2015
16074,15-05-2019
16076,24-11-2018
16081,24-11-2017
16083,03-03-2007
16084,20-11-1987
16087,10-04-2004
16090,30-06-2019
16091,27-11-2018
16094,23-11-2018
16101,10-11-2006
16102,04-06-2018
16104,28-06-2004
16105,28-06-2015
16106,16-07-2018
16107,05-11-1993
16109,25-07-2015
16113,16-03-2015
16119,12-12-2016
16120,01-11-2003
16122,07-03-2011
16123,08-01-2014
16125,17-05-2010
16126,18-02-2015
16127,10-01-2002
16128,21-10-2015
16133,26-06-1987
16136,17-03-2018
16140,09-05-2016
16141,24-04-2010
16143,24-02-2009
16144,28-10-2018
16145,03-04-2019
16147,09-06-2019
16149,20-11-1969
16150,12-10-1993
16154,09-10-2004
16158,01-02-2019
16165,16-08-1994
16173,18-07-1997
16176,15-01-2019
16178,23-12-2005
16180,16-01-2017
16181,22-05-2013
16182,30-04-2018
16185,16-02-2013
16186,17-10-2010
16188,17-09-2017
16192,30-11-1993
16195,19-04-2014
16203,17-08-1979
16208,23-07-2017
16212,11-12-2015
16213,16-08-2019
16215,07-04-2011
16220,21-04-2012
16223,29-08-2014
16224,05-04-2001
16226,09-08-1995
16228,26-08-2019
16230,22-07-2019
16236,17-05-2009
16237,07-10-2007
16238,26-01-1995
16239,15-06-2012
16240,13-07-2010
16241,30-12-2010
16242,15-12-2016
16249,27-11-1997
16255,21-07-1996
16256,30-09-2006
16260,30-04-2014
16262,21-12-2017
16269,14-07-2016
16270,24-10-2008
16271,18-08-2007
16272,12-12-2004
16273,17-07-2018
16274,01-11-2014
16280,29-03-2009
16284,12-04-2018
16288,06-07-2018
16290,23-04-2017
16292,13-09-2005
16293,18-06-2017
16297,09-07-2015
16299,06-07-2017
16300,23-05-2019
16301,12-06-2017
16306,20-10-2006
16311,05-07-2019
16314,08-07-1995
16316,04-05-2018
16318,27-04-2017
16322,26-05-2009
16326,07-10-2008
16327,17-12-1996
16329,23-09-2017
16330,16-02-2011
16331,06-05-2017
16333,09-08-2016
16335,09-11-2013
16338,19-07-1998
16343,25-07-2019
16345,09-09-2016
16349,11-12-2018
16350,07-09-2015
16351,05-02-2018
16354,15-11-2011
16360,02-09-2017
16362,20-07-2016
16366,15-04-2019
16368,29-05-2011
16370,03-03-2017
16372,10-08-2019
16374,25-03-1969
16375,09-07-2008
16377,09-03-1992
16378,18-10-2015
16380,23-02-2011
16381,14-03-2016
16384,18-09-2018
16388,24-08-2016
16389,21-11-2017
16390,17-06-2006
16391,30-12-2017
16392,24-11-2016
16393,04-05-1979
16396,22-11-1994
16402,28-10-2011
16404,25-06-1990
16405,07-05-2018
16408,22-01-2017
16412,28-06-1993
16417,20-08-2017
16418,12-06-2018
16422,23-07-2019
16430,15-03-1974
16435,29-05-2000
16436,25-09-2012
16437,01-09-2011
16444,08-04-2019
16452,30-07-2017
16453,18-08-2019
16455,14-10-2018
16456,02-08-2012
16461,12-05-2017
16467,19-03-2014
16469,06-11-2008
16470,26-06-2009
16472,21-06-2000
16475,13-04-2011
16482,30-10-2008
16483,24-05-2018
16484,08-12-2011
16487,28-05-2019
16488,26-05-2019
16489,24-06-2019
16490,23-01-1997
16491,05-03-2015
16492,28-06-2011
16494,12-11-2018
16495,22-02-2019
16498,10-08-1995
16500,13-11-2018
16503,05-02-2018
16508,20-09-2018
16510,24-07-2019
16519,24-11-1983
16524,08-12-2013
16525,28-10-2017
16528,31-10-1995
16530,08-08-1990
16532,16-01-2009
16538,02-10-2002
16539,27-03-2019
16540,01-12-2015
16541,28-10-2002
16543,06-12-2013
16544,07-04-2017
16545,13-06-2019
16553,18-02-2019
16559,23-11-1992
16568,01-01-2012
16571,11-12-2017
16572,24-06-2015
16573,30-04-2019
16577,20-04-2014
16578,12-04-1993
16580,08-03-1993
16581,04-12-2018
16583,22-04-2015
16584,23-05-2018
16586,27-03-2015
16587,04-05-2019
16589,18-05-2001
16590,14-10-2003
16596,17-11-1989
16599,03-06-2017
16602,07-05-2019
16604,24-03-2016
16606,17-02-2019
16607,18-06-2019
16611,27-08-2019
16615,10-06-1984
16617,02-04-1989
16618,28-06-2009
16622,06-07-2005
16623,30-08-2018
16624,19-09-2017
16631,22-08-1996
16634,28-10-2018
16636,04-04-2018
16640,15-12-2014
16651,13-08-2008
16652,20-05-2005
16653,27-09-2015
16654,02-04-2018
16663,26-11-2011
16664,06-12-2009
16667,21-02-2019
16673,07-04-2017
16675,02-02-2013
16678,11-10-2017
16680,07-03-2007
16682,21-09-2017
16683,14-06-2009
16686,24-10-2013
16691,07-10-2018
16693,17-03-2019
16694,28-03-2018
16698,05-04-2013
16700,29-05-2013
16702,21-04-2004
16703,08-02-2014
16706,17-04-2019
16707,07-01-1987
16713,27-02-1989
16718,27-04-2000
16723,18-08-2019
16725,01-01-2019
16727,20-12-1999
16731,10-08-1995
16734,27-01-2019
16735,14-04-2018
16738,01-10-2010
16739,02-04-2019
16741,20-03-2010
16742,16-12-2012
16744,18-06-2015
16746,19-02-2016
16748,13-06-2015
16749,04-02-2019
16754,18-02-2019
16756,29-01-2019
16759,02-11-2006
16760,21-10-1994
16765,15-02-2019
16769,08-09-2013
16770,03-08-2015
16771,13-01-2018
16772,10-05-2011
16774,31-07-2015
16776,20-05-2011
16778,10-10-2018
16781,17-07-2017
16782,16-06-1978
16787,25-08-2018
16789,21-10-2012
16792,18-07-2002
16794,27-05-1999
16796,04-08-2019
16798,26-04-2019
16799,18-08-2017
16801,13-04-1995
16802,09-10-2018
16805,26-04-2016
16806,21-05-2018
16811,30-06-2019
16817,26-12-2004
16818,25-04-2008
16822,14-05-1985
16824,29-08-2015
16827,15-03-1971
16828,24-11-2016
16829,04-05-2004
16830,25-05-1991
16832,10-04-2003
16834,10-01-2011
16837,15-04-2019
16838,18-08-1983
16839,27-10-2016
16841,24-09-2014
16843,28-09-2017
16845,02-10-2014
16847,21-12-2016
16851,27-11-2015
16852,04-04-2009
16855,22-04-2017
16864,17-05-2017
16866,21-06-2005
16867,26-11-2011
16869,15-03-2010
16875,21-06-2019
16879,12-08-2001
16881,07-12-2018
16884,03-03-2018
16888,07-08-2006
16896,18-05-1997
16897,14-02-2017
16901,31-12-1978
16908,28-06-2017
16912,17-12-2011
16914,26-02-2005
16915,14-02-2018
16917,23-02-2012
16929,12-11-2018
16932,16-06-2004
16935,07-06-2009
16938,24-01-2019
16942,11-07-2011
16943,11-11-2018
16946,20-07-1973
16947,17-05-2004
16948,17-02-2000
16949,10-10-2016
16951,28-06-2018
16953,08-08-2017
16955,31-03-2019
16956,24-10-2013
16968,08-09-2014
16969,14-09-2011
16973,04-03-2014
16976,27-12-2009
16977,03-09-2000
16980,03-05-2018
16982,09-03-2015
16986,29-04-1996
16988,28-06-2015
16990,24-07-2019
16992,31-03-2019
16994,05-03-2019
16998,28-01-2019
17000,01-04-2010
17003,30-03-2018
17004,20-05-1994
17006,17-05-2019
17009,21-11-2018
17016,20-06-2009
17018,22-08-2019
17020,25-05-2019
17022,23-06-1995
17028,07-02-2019
17032,06-11-2018
17038,30-09-2017
17042,22-08-2004
17045,04-12-2013
17046,24-10-2017
17050,04-09-1989
17051,27-06-1994
17053,25-09-1992
17056,06-11-2018
17058,27-08-2019
17066,26-12-2015
17071,06-07-2018
17074,03-06-1995
17077,19-06-2011
17079,10-08-2017
17080,22-08-2019
17086,24-02-2017
17089,17-12-2001
17091,29-06-2010
17095,20-12-2017
17100,11-04-2012
17105,21-04-2015
17106,12-07-2018
17109,25-01-2015
17111,30-08-2019
17113,14-05-2011
17118,28-09-2017
17119,16-07-2019
17120,09-05-2012
17121,15-11-2015
17122,01-05-2002
17123,01-11-1971
17129,17-04-2017
17130,30-07-2019
17132,19-07-2011
17133,21-02-2010
17134,16-09-2010
17138,12-02-2014
17143,23-12-2016
17144,29-08-2017
17146,10-03-2013
17150,18-03-1982
17151,03-07-2009
17152,15-06-2000
17154,04-05-2002
17155,19-09-2018
17157,15-01-2018
17158,21-01-2019
17160,08-07-2019
17162,25-09-2014
17164,12-07-2012
17165,17-04-1999
17167,10-07-2003
17170,02-07-2014
17175,09-07-2010
17176,09-04-2019
17177,03-01-2014
17181,29-05-2019
17188,19-09-2016
17190,22-05-1992
17191,01-12-2004
17193,09-11-2015
17196,01-09-1990
17198,29-12-2014
17204,21-12-2018
17206,29-03-2019
17208,19-04-2003
17211,18-07-2000
17213,16-06-2017
17214,12-04-2019
17216,06-01-2015
17222,07-04-2013
17223,27-02-2005
17224,02-04-2016
17225,12-11-1999
17228,17-05-2004
17232,16-11-2017
17235,19-08-2013
17238,08-02-2000
17240,15-01-2019
17242,07-10-2008
17243,17-07-2015
17244,07-08-2013
17245,03-09-1993
17248,11-10-1970
17251,28-04-1977
17254,14-12-1988
17256,15-06-2019
17263,18-02-2019
17265,15-06-2017
17270,23-12-2017
17273,15-10-2013
17274,16-04-2017
17275,23-01-2017
17278,03-10-2014
17280,23-08-2018
17281,19-11-2018
17282,30-07-2009
17283,25-08-2016
17285,22-08-1992
17289,15-10-2018
17291,23-02-2010
17298,30-06-2012
17299,20-12-2008
17300,03-11-1996
17305,20-03-1997
17308,11-12-2017
17309,21-02-2014
17310,24-07-2018
17312,19-07-1993
17313,22-04-2016
17316,27-03-2013
17320,24-05-2012
17321,24-09-2008
17323,23-06-2018
17324,24-11-2015
17325,23-04-2017
17326,12-06-2004
17333,22-01-2007
17334,04-10-2002
17337,11-06-2011
17338,02-03-2019
17339,25-11-2011
17342,21-11-1980
