rid,oid
3017,391
3017,463
3018,150
3018,772
3018,555
3018,255
3018,504
3019,736
3019,259
3019,66
3019,390
3019,965
3019,769
3020,429
3020,788
3020,26
3020,786
3020,776
3020,646
3021,886
3021,289
3021,689
3022,516
3022,142
3022,702
3022,388
3022,418
3023,554
3023,837
3024,297
3024,927
3024,64
3024,863
3024,131
3024,931
3025,577
3025,971
3025,438
3025,657
3026,509
3026,767
3026,166
3027,451
3027,826
3027,197
3027,374
3027,877
3027,335
3027,487
3028,736
3028,588
3028,145
3028,290
3028,657
3028,783
3029,137
3029,232
3029,710
3029,165
3029,587
3030,357
3030,482
3030,480
3030,126
3030,727
3031,272
3031,198
3031,308
3031,573
3031,93
3032,460
3032,411
3032,598
3032,239
3032,783
3032,841
3033,460
3033,701
3033,771
3033,669
3033,160
3034,599
3034,833
3035,317
3035,203
3035,274
3035,473
3035,568
3036,494
3036,876
3036,476
3037,658
3037,402
3037,856
3038,443
3038,993
3039,446
3039,620
3039,524
3039,708
3039,548
3039,629
3040,928
3040,781
3040,418
3041,271
3041,813
3041,202
3041,620
3041,865
3041,965
3041,415
3042,885
3043,526
3043,681
3043,560
3043,212
3043,933
3043,731
3043,935
3043,993
3044,455
3044,120
3044,316
3044,56
3045,481
3045,620
3045,824
3045,510
3045,711
3046,103
3046,369
3047,17
3047,169
3047,545
3047,649
3048,114
3048,597
3048,952
3048,442
3048,413
3049,870
3049,993
3049,878
3049,975
3050,584
3050,448
3050,70
3050,576
3050,677
3050,757
3051,219
3051,560
3051,465
3051,651
3051,331
3051,936
3051,818
3051,437
3052,664
3052,297
3052,191
3052,288
3052,214
3052,623
3052,236
3053,341
3053,839
3053,637
3053,857
3053,568
3053,863
3053,177
3053,87
3054,241
3054,849
3054,435
3054,534
3054,783
3055,802
3055,631
3055,567
3055,47
3055,904
3056,41
3056,925
3056,827
3056,510
3056,642
3056,552
3056,478
3057,849
3057,36
3057,952
3057,981
3057,985
3058,885
3058,621
3058,184
3059,22
3059,994
3059,54
3059,733
3060,969
3060,248
3060,987
3060,308
3061,45
3061,76
3061,431
3061,597
3061,224
3061,291
3061,335
3062,911
3062,525
3062,374
3062,21
3062,200
3062,436
3062,140
3063,875
3063,966
3063,51
3063,66
3063,573
3064,412
3064,350
3064,16
3064,249
3064,326
3064,355
3064,893
3065,632
3065,138
3065,172
3065,671
3065,727
3066,489
3066,759
3066,330
3066,80
3066,717
3067,618
3067,889
3068,688
3068,43
3068,292
3068,718
3068,769
3069,692
3069,608
3069,770
3069,106
3069,22
3070,451
3070,809
3070,85
3070,186
3070,376
3071,677
3071,129
3071,933
3072,553
3072,120
3072,215
3072,923
3072,535
3073,850
3073,246
3073,243
3073,495
3074,691
3074,861
3074,560
3074,961
3074,856
3074,437
3075,619
3075,507
3075,353
3075,472
3075,7
3075,67
3076,558
3076,684
3076,891
3076,397
3077,698
3077,374
3077,181
3077,883
3078,18
3078,457
3078,761
3078,223
3078,699
3078,876
3078,320
3078,934
3079,425
3079,940
3079,520
3079,657
3079,153
3079,511
3080,870
3080,314
3080,335
3080,496
3081,322
3081,271
3082,732
3082,765
3082,648
3082,312
3082,199
3083,98
3083,294
3083,624
3083,510
3083,963
3084,63
3084,978
3084,737
3084,285
3084,534
3085,597
3085,658
3085,450
3086,530
3086,943
3086,56
3086,742
3086,123
3086,506
3086,302
3086,781
3087,494
3087,810
3087,586
3087,385
3087,965
3087,418
3088,875
3088,404
3088,822
3088,56
3089,74
3089,295
3089,628
3089,935
3089,705
3090,62
3090,793
3090,852
3090,131
3090,328
3090,981
3091,802
3091,350
3091,170
3091,391
3091,874
3091,540
3092,37
3092,141
3092,516
3093,780
3093,798
3093,675
3093,456
3094,88
3094,976
3094,509
3094,941
3094,688
3094,899
3094,676
3094,938
3094,834
3095,440
3095,143
3095,392
3095,385
3095,217
3095,371
3096,512
3096,656
3096,230
3096,546
3096,813
3096,545
3096,210
3097,635
3097,377
3097,421
3097,16
3097,128
3097,485
3097,964
3097,580
3097,162
3098,119
3098,795
3098,99
3098,225
3098,671
3099,670
3100,110
3100,335
3100,452
3101,954
3101,375
3101,864
3101,81
3101,193
3102,256
3102,497
3102,263
3102,531
3102,484
3102,555
3103,687
3103,634
3103,328
3103,678
3103,405
3103,782
3104,682
3104,427
3104,591
3104,549
3105,526
3105,723
3105,154
3105,674
3105,955
3105,244
3106,498
3106,950
3106,546
3106,247
3107,660
3107,536
3107,173
3107,752
3107,965
3107,29
3108,531
3108,453
3108,884
3108,638
3108,657
3109,642
3109,822
3109,872
3109,94
3110,457
3110,613
3110,364
3110,281
3110,878
3110,993
3111,402
3111,26
3111,949
3111,80
3111,881
3111,964
3111,34
3112,18
3112,734
3112,986
3112,398
3113,750
3113,992
3113,83
3113,779
3113,934
3114,678
3114,169
3114,942
3115,802
3115,69
3115,636
3115,279
3115,629
3116,239
3116,147
3116,359
3116,16
3117,755
3117,108
3117,104
3117,855
3118,68
3118,774
3118,311
3118,269
3118,820
3118,769
3119,611
3119,241
3119,59
3119,218
3119,923
3119,970
3120,377
3120,482
3120,426
3120,735
3120,161
3121,9
3121,117
3121,467
3121,157
3121,267
3121,369
3121,168
3121,87
3122,664
3122,761
3122,207
3122,276
3122,64
3122,128
3122,822
3123,653
3123,304
3123,237
3123,58
3123,67
3123,478
3124,159
3124,481
3124,467
3124,268
3124,925
3124,669
3125,689
3125,536
3125,467
3125,89
3125,503
3126,553
3126,461
3126,633
3126,850
3126,659
3126,865
3127,584
3127,392
3127,585
3127,547
3127,847
3127,883
3127,863
3128,513
3128,583
3128,836
3128,794
3128,898
3128,27
3128,29
3129,190
3129,373
3129,989
3129,806
3129,720
3129,965
3130,679
3130,256
3130,138
3130,725
3130,393
3130,527
3130,821
3131,780
3131,526
3131,280
3131,501
3131,931
3132,49
3132,271
3132,17
3132,733
3132,353
3132,188
3132,177
3133,653
3133,349
3133,242
3133,106
3133,739
3134,802
3134,458
3134,83
3134,694
3134,604
3134,396
3134,905
3135,419
3135,682
3135,13
3136,946
3136,546
3136,84
3136,960
3136,338
3137,737
3137,391
3137,550
3138,839
3138,866
3138,354
3138,654
3138,547
3138,309
3138,932
3138,503
3139,614
3139,564
3139,488
3139,628
3139,527
3140,528
3140,233
3140,705
3140,232
3141,200
3141,305
3141,900
3141,34
3142,459
3142,795
3142,996
3142,962
3143,617
3143,380
3143,16
3144,196
3144,74
3144,385
3144,205
3145,275
3145,114
3145,987
3145,774
3145,666
3145,623
3146,928
3146,272
3146,580
3146,948
3146,428
3147,525
3147,785
3147,795
3147,248
3147,156
3147,550
3148,516
3148,6
3148,601
3148,235
3148,865
3148,328
3149,846
3149,652
3149,68
3150,4
3150,728
3150,930
3151,975
3151,18
3151,911
3151,17
3152,834
3152,295
3152,166
3152,933
3152,466
3152,436
3153,310
3153,918
3153,859
3154,309
3154,613
3154,708
3154,235
3154,810
3154,251
3155,373
3155,117
3155,197
3155,721
3155,511
3155,236
3156,794
3156,988
3156,763
3156,944
3156,948
3156,657
3156,54
3157,229
3157,795
3157,88
3157,267
3158,317
3158,23
3158,970
3159,931
3159,742
3159,849
3159,218
3159,171
3159,113
3160,836
3160,476
3160,617
3160,547
3160,52
3160,898
3160,60
3160,722
3161,62
3161,684
3161,133
3161,519
3161,485
3161,267
3161,174
3161,535
3162,336
3162,453
3162,540
3162,33
3162,61
3162,48
3163,606
3163,57
3163,143
3163,242
3163,313
3164,39
3164,213
3164,394
3165,749
3165,495
3165,739
3166,660
3166,120
3166,605
3167,839
3167,281
3167,142
3167,662
3167,658
3167,620
3167,73
3168,675
3168,352
3168,23
3168,904
3168,438
3168,244
3169,589
3169,361
3169,663
3169,625
3169,717
3169,920
3169,731
3170,875
3170,22
3170,191
3170,431
3171,117
3171,156
3171,432
3171,250
3171,803
3171,252
3171,81
3172,835
3172,833
3172,100
3172,65
3172,936
3173,896
3173,531
3173,724
3173,733
3173,312
3173,574
3173,478
3173,215
3173,347
3174,743
3174,960
3174,75
3174,73
3174,238
3174,199
3175,310
3175,263
3175,672
3175,815
3176,309
3176,191
3176,637
3176,446
3176,235
3176,12
3177,954
3177,987
3177,99
3177,147
3177,557
3178,533
3178,441
3178,133
3178,130
3178,923
3178,167
3179,189
3179,237
3179,469
3179,561
3179,595
3180,96
3180,706
3180,402
3180,714
3180,217
3180,395
3180,604
3181,630
3181,914
3181,118
3181,726
3181,293
3182,119
3182,760
3182,537
3182,197
3182,806
3182,741
3182,825
3183,706
3183,190
3183,343
3183,607
3183,8
3183,391
3183,293
3184,410
3184,866
3184,16
3184,599
3184,368
3185,529
3185,383
3185,373
3185,633
3185,668
3185,903
3185,305
3185,199
3185,320
3186,891
3186,529
3186,835
3186,576
3186,650
3186,556
3186,983
3186,787
3186,501
3187,254
3187,617
3187,484
3187,52
3187,564
3187,587
3188,709
3188,40
3188,650
3188,315
3189,776
3189,139
3189,99
3190,887
3191,921
3191,775
3191,201
3191,975
3191,406
3192,60
3192,362
3193,691
3193,317
3193,702
3193,510
3193,931
3194,275
3194,81
3194,327
3195,297
3195,329
3195,470
3195,456
3195,629
3196,919
3196,912
3196,495
3196,605
3197,281
3197,885
3197,633
3197,223
3197,999
3198,159
3198,689
3199,785
3199,494
3199,187
3200,457
3200,706
3200,842
3200,686
3200,166
3201,103
3201,687
3201,10
3201,150
3201,143
3201,607
3201,863
3202,150
3202,305
3202,243
3202,131
3202,874
3203,118
3203,681
3203,208
3203,960
3203,286
3203,771
3204,26
3204,105
3204,720
3204,57
3205,412
3205,257
3205,32
3205,23
3205,152
3205,977
3205,346
3205,107
3206,89
3206,995
3206,571
3206,261
3206,367
3206,160
3207,609
3207,207
3207,342
3207,26
3207,704
3207,752
3208,76
3208,866
3208,398
3208,537
3208,586
3208,122
3208,474
3208,439
3209,310
3209,482
3209,723
3209,876
3209,629
3210,142
3210,351
3210,321
3210,576
3210,243
3211,777
3211,407
3211,996
3211,151
3211,24
3211,965
3212,410
3212,774
3212,724
3212,555
3212,38
3213,517
3213,406
3213,384
3214,785
3214,314
3214,344
3214,79
3215,947
3215,762
3215,214
3216,516
3216,83
3216,189
3216,232
3216,403
3216,978
3217,137
3217,451
3217,532
3217,349
3217,807
3218,483
3218,73
3218,301
3218,527
3218,87
3218,347
3219,51
3219,821
3219,40
3219,557
3220,263
3220,745
3220,291
3220,153
3220,102
3220,961
3221,260
3221,648
3221,367
3221,123
3221,934
3222,212
3222,507
3222,671
3222,55
3223,215
3223,335
3223,6
3223,672
3224,729
3224,798
3224,377
3224,814
3225,484
3225,8
3225,390
3225,378
3225,436
3225,87
3226,258
3226,456
3226,458
3226,779
3226,362
3227,153
3227,119
3228,188
3228,155
3228,19
3228,985
3229,404
3229,651
3230,919
3230,28
3230,999
3230,416
3231,549
3231,591
3231,142
3231,475
3231,903
3232,843
3232,335
3232,424
3232,872
3233,338
3233,563
3233,740
3233,104
3233,147
3233,174
3233,313
3234,229
3234,184
3235,1
3235,149
3235,421
3235,960
3235,816
3235,466
3236,836
3236,256
3236,518
3236,500
3236,855
3236,649
3237,9
3237,867
3237,606
3237,940
3237,343
3237,567
3237,622
3237,107
3238,310
3238,469
3238,112
3238,789
3239,392
3239,850
3239,872
3240,84
3240,164
3240,908
3240,479
3241,310
3241,549
3241,612
3241,894
3241,857
3241,211
3241,279
3242,896
3242,342
3242,366
3242,728
3242,709
3242,243
3242,693
3242,362
3243,370
3243,547
3243,167
3244,354
3244,455
3244,463
3245,688
3245,695
3245,354
3245,569
3245,102
3246,913
3246,262
3246,398
3246,916
3246,353
3246,252
3246,126
3247,325
3247,762
3247,864
3247,458
3248,322
3248,463
3248,200
3248,994
3248,923
3248,540
3249,788
3249,728
3249,129
3249,225
3249,250
3249,12
3249,406
3250,116
3250,820
3250,243
3250,902
3251,253
3251,840
3251,441
3251,605
3251,803
3251,306
3251,215
3252,891
3252,525
3252,324
3252,704
3252,782
3252,923
3253,912
3253,602
3253,24
3253,755
3253,306
3253,882
3254,832
3254,877
3254,446
3254,616
3254,418
3255,800
3255,480
3256,870
3256,673
3256,549
3256,586
3257,609
3257,785
3257,259
3257,725
3257,540
3257,415
3258,987
3258,724
3258,852
3258,763
3258,659
3258,522
3258,722
3259,378
3259,579
3259,980
3259,768
3260,432
3260,42
3260,728
3261,407
3261,698
3261,866
3261,7
3261,544
3261,381
3261,935
3262,714
3262,807
3262,696
3262,155
3263,356
3263,777
3263,455
3263,434
3263,128
3263,543
3264,254
3264,532
3264,995
3264,801
3264,855
3264,786
3265,849
3265,727
3265,852
3265,970
3266,660
3266,728
3266,121
3266,104
3266,80
3266,319
3266,280
3267,770
3267,689
3267,899
3268,732
3268,838
3268,223
3268,354
3268,325
3268,722
3269,252
3269,68
3269,448
3269,253
3270,17
3270,597
3270,955
3270,528
3270,808
3270,95
3271,356
3271,98
3271,541
3271,51
3271,951
3272,583
3272,613
3272,35
3272,307
3272,947
3272,199
3273,700
3273,388
3273,327
3274,553
3274,45
3274,723
3274,342
3274,849
3274,730
3275,425
3275,224
3275,23
3275,646
3276,761
3276,482
3276,247
3276,984
3276,321
3276,772
3276,579
3276,472
3276,718
3277,331
3277,485
3277,796
3277,343
3278,449
3278,964
3278,78
3278,173
3279,712
3279,675
3279,185
3279,824
3279,463
3280,684
3280,680
3280,260
3280,888
3280,520
3281,577
3281,558
3281,495
3282,914
3282,631
3282,373
3282,24
3282,91
3282,53
3282,338
3282,622
3283,661
3283,31
3283,484
3283,998
3283,571
3283,764
3283,593
3284,273
3284,94
3285,677
3285,232
3285,829
3285,595
3286,867
3286,742
3286,528
3286,337
3286,239
3287,482
3287,785
3287,747
3287,472
3287,884
3287,344
3287,730
3288,701
3288,366
3288,246
3288,125
3288,395
3288,463
3289,219
3289,508
3289,522
3289,567
3289,199
3290,229
3290,724
3290,388
3290,485
3290,301
3290,302
3290,205
3290,504
3291,533
3291,448
3291,307
3291,253
3292,701
3292,692
3292,550
3293,952
3293,339
3293,856
3293,95
3294,128
3294,603
3294,817
3294,671
3294,985
3295,955
3295,704
3295,393
3295,977
3295,450
3295,821
3296,802
3296,750
3296,263
3296,591
3296,505
3296,21
3296,523
3296,818
3297,359
3297,241
3298,982
3298,874
3299,910
3299,191
3299,321
3299,572
3299,628
3300,364
3300,788
3300,422
3300,274
3300,80
3300,896
3300,721
3301,291
3301,295
3301,948
3301,898
3302,754
3302,183
3302,601
3303,245
3303,798
3303,354
3303,56
3304,50
3304,680
3304,17
3304,12
3304,496
3305,447
3305,501
3305,254
3305,489
3306,750
3306,589
3306,833
3306,668
3306,422
3306,700
3306,649
3307,830
3307,886
3307,8
3307,805
3307,344
3307,3
3308,495
3308,992
3308,899
3308,368
3308,140
3308,753
3309,9
3309,590
3309,132
3309,31
3309,816
3309,877
3309,905
3310,553
3310,294
3310,883
3310,146
3310,446
3310,981
3311,851
3311,250
3311,212
3311,83
3312,336
3312,341
3312,342
3312,333
3312,818
3312,892
3312,535
3313,422
3313,369
3313,865
3313,964
3313,280
3314,843
3314,513
3314,533
3314,113
3314,165
3314,478
3314,670
3315,336
3315,45
3315,119
3315,354
3315,158
3315,171
3316,702
3316,376
3316,593
3316,605
3317,972
3317,422
3317,170
3317,776
3317,450
3318,407
3318,744
3318,942
3318,774
3318,633
3318,403
3318,625
3318,752
3319,349
3319,474
3319,205
3320,229
3320,536
3320,683
3320,559
3320,93
3321,849
3321,285
3321,725
3321,935
3322,50
3322,192
3322,315
3322,865
3322,101
3322,228
3322,981
3323,124
3323,173
3323,17
3324,25
3324,504
3325,334
3325,445
3325,950
3325,622
3325,639
3325,596
3326,119
3326,819
3326,658
3326,663
3326,649
3327,786
3327,189
3327,156
3327,348
3328,845
3328,38
3329,1
3329,322
3329,544
3329,59
3329,355
3330,928
3330,668
3330,71
3330,125
3330,198
3330,720
3330,800
3330,34
3331,566
3331,189
3331,455
3331,26
3331,312
3331,782
3331,907
3332,858
3332,625
3332,250
3332,17
3333,785
3333,998
3333,268
3333,301
3333,447
3334,565
3334,892
3334,595
3335,629
3335,147
3335,185
3335,94
3336,240
3336,632
3336,342
3336,764
3336,200
3336,859
3336,568
3337,570
3337,169
3337,123
3337,756
3337,511
3338,282
3338,827
3338,962
3338,746
3338,859
3339,358
3339,319
3339,822
3339,630
3340,635
3340,944
3341,481
3341,203
3341,472
3341,574
3341,900
3341,130
3341,746
3342,382
3342,89
3342,213
3342,394
3342,770
3343,866
3343,7
3343,75
3343,873
3343,896
3343,582
3344,356
3344,184
3344,974
3344,601
3344,140
3344,997
3344,905
3345,256
3345,743
3345,605
3345,579
3345,164
3345,105
3346,451
3346,109
3346,413
3347,275
3347,317
3347,472
3347,933
3348,268
3348,851
3348,905
3348,13
3349,304
3349,983
3349,622
3349,986
3350,199
3350,657
3351,541
3351,24
3351,763
3351,842
3351,562
3351,524
3352,839
3352,135
3352,430
3352,75
3353,637
3353,992
3354,621
3354,522
3354,627
3354,525
3355,56
3355,77
3355,185
3355,643
3355,153
3355,72
3356,318
3356,601
3356,322
3356,873
3356,779
3356,413
3357,81
3357,664
3357,927
3358,240
3358,179
3358,740
3358,542
3358,313
3358,956
3359,297
3359,1
3359,672
3359,575
3359,98
3359,155
3360,151
3360,128
3360,710
3360,328
3360,535
3361,859
3361,742
3361,443
3361,646
3362,70
3362,770
3362,991
3363,623
3363,447
3363,779
3363,651
3364,258
3364,695
3364,110
3364,78
3364,262
3364,135
3365,382
