pid,rid
163,8343
64,8344
43,8345
159,8346
142,8347
436,8348
60,8349
223,8350
322,8351
400,8352
30,8353
152,8354
125,8355
182,8356
187,8357
408,8358
250,8359
392,8360
51,8361
224,8362
13,8363
335,8364
393,8365
438,8366
385,8367
431,8368
183,8369
85,8370
205,8371
229,8372
161,8373
366,8374
249,8375
450,8376
313,8377
267,8378
48,8379
37,8380
407,8381
91,8382
124,8383
164,8384
207,8385
154,8386
9,8387
46,8388
140,8389
168,8390
263,8391
255,8392
200,8393
335,8394
239,8395
322,8396
108,8397
253,8398
206,8399
243,8400
132,8401
148,8402
31,8403
438,8404
273,8405
331,8406
35,8407
25,8408
223,8409
230,8410
394,8411
22,8412
306,8413
197,8414
118,8415
266,8416
76,8417
337,8418
157,8419
190,8420
419,8421
428,8422
66,8423
186,8424
24,8425
383,8426
320,8427
366,8428
334,8429
274,8430
420,8431
157,8432
235,8433
244,8434
201,8435
114,8436
242,8437
52,8438
105,8439
305,8440
335,8441
15,8442
140,8443
192,8444
198,8445
53,8446
242,8447
294,8448
449,8449
170,8450
132,8451
247,8452
270,8453
350,8454
194,8455
60,8456
355,8457
106,8458
176,8459
48,8460
11,8461
370,8462
32,8463
399,8464
114,8465
286,8466
56,8467
354,8468
127,8469
344,8470
347,8471
253,8472
383,8473
132,8474
8,8475
401,8476
448,8477
410,8478
351,8479
60,8480
406,8481
1,8482
171,8483
139,8484
147,8485
386,8486
72,8487
109,8488
170,8489
175,8490
317,8491
41,8492
240,8493
296,8494
142,8495
292,8496
415,8497
163,8498
410,8499
222,8500
5,8501
69,8502
377,8503
290,8504
174,8505
234,8506
143,8507
259,8508
287,8509
357,8510
122,8511
102,8512
139,8513
432,8514
292,8515
333,8516
208,8517
324,8518
251,8519
258,8520
213,8521
334,8522
373,8523
438,8524
75,8525
204,8526
332,8527
240,8528
385,8529
183,8530
402,8531
60,8532
62,8533
28,8534
441,8535
81,8536
116,8537
174,8538
139,8539
373,8540
94,8541
199,8542
220,8543
89,8544
12,8545
447,8546
385,8547
214,8548
72,8549
276,8550
384,8551
159,8552
65,8553
230,8554
21,8555
100,8556
3,8557
252,8558
231,8559
354,8560
309,8561
445,8562
392,8563
301,8564
268,8565
281,8566
169,8567
132,8568
65,8569
113,8570
59,8571
430,8572
220,8573
396,8574
21,8575
259,8576
80,8577
35,8578
385,8579
234,8580
253,8581
373,8582
299,8583
123,8584
359,8585
176,8586
367,8587
79,8588
221,8589
151,8590
64,8591
223,8592
151,8593
297,8594
286,8595
418,8596
439,8597
376,8598
40,8599
56,8600
194,8601
379,8602
46,8603
49,8604
69,8605
401,8606
259,8607
274,8608
183,8609
28,8610
71,8611
96,8612
307,8613
324,8614
445,8615
229,8616
68,8617
191,8618
227,8619
213,8620
139,8621
106,8622
383,8623
1,8624
447,8625
447,8626
232,8627
88,8628
180,8629
10,8630
376,8631
336,8632
8,8633
35,8634
149,8635
432,8636
325,8637
195,8638
436,8639
189,8640
149,8641
183,8642
246,8643
340,8644
351,8645
163,8646
352,8647
426,8648
41,8649
115,8650
177,8651
161,8652
190,8653
142,8654
397,8655
2,8656
445,8657
434,8658
450,8659
418,8660
92,8661
237,8662
205,8663
450,8664
391,8665
258,8666
202,8667
209,8668
26,8669
249,8670
154,8671
412,8672
233,8673
303,8674
270,8675
12,8676
292,8677
44,8678
54,8679
127,8680
399,8681
67,8682
425,8683
267,8684
239,8685
384,8686
155,8687
161,8688
326,8689
389,8690
44,8691
66,8692
368,8693
308,8694
195,8695
275,8696
212,8697
372,8698
155,8699
103,8700
126,8701
225,8702
165,8703
116,8704
346,8705
40,8706
16,8707
119,8708
287,8709
47,8710
214,8711
280,8712
431,8713
375,8714
416,8715
182,8716
315,8717
218,8718
276,8719
423,8720
419,8721
122,8722
383,8723
259,8724
61,8725
399,8726
400,8727
264,8728
368,8729
345,8730
141,8731
176,8732
395,8733
258,8734
416,8735
206,8736
254,8737
229,8738
10,8739
343,8740
125,8741
382,8742
83,8743
395,8744
445,8745
244,8746
227,8747
258,8748
102,8749
337,8750
307,8751
106,8752
425,8753
311,8754
11,8755
282,8756
144,8757
163,8758
123,8759
239,8760
200,8761
274,8762
177,8763
392,8764
77,8765
6,8766
322,8767
161,8768
383,8769
401,8770
85,8771
49,8772
242,8773
231,8774
300,8775
394,8776
186,8777
439,8778
367,8779
324,8780
17,8781
213,8782
355,8783
59,8784
225,8785
230,8786
269,8787
145,8788
369,8789
411,8790
89,8791
381,8792
276,8793
84,8794
163,8795
101,8796
264,8797
47,8798
62,8799
407,8800
106,8801
384,8802
36,8803
195,8804
191,8805
198,8806
151,8807
270,8808
95,8809
159,8810
166,8811
62,8812
174,8813
349,8814
63,8815
46,8816
391,8817
183,8818
326,8819
222,8820
328,8821
62,8822
60,8823
383,8824
302,8825
173,8826
93,8827
214,8828
271,8829
11,8830
409,8831
399,8832
182,8833
43,8834
359,8835
270,8836
422,8837
60,8838
303,8839
357,8840
46,8841
23,8842
358,8843
269,8844
75,8845
199,8846
29,8847
130,8848
368,8849
429,8850
22,8851
435,8852
171,8853
104,8854
155,8855
377,8856
334,8857
46,8858
7,8859
207,8860
132,8861
398,8862
283,8863
213,8864
383,8865
147,8866
56,8867
215,8868
208,8869
355,8870
206,8871
122,8872
182,8873
281,8874
107,8875
309,8876
72,8877
219,8878
78,8879
409,8880
138,8881
67,8882
254,8883
411,8884
395,8885
207,8886
359,8887
343,8888
285,8889
89,8890
304,8891
138,8892
239,8893
436,8894
238,8895
383,8896
342,8897
194,8898
223,8899
392,8900
240,8901
189,8902
77,8903
178,8904
105,8905
236,8906
395,8907
175,8908
56,8909
64,8910
205,8911
3,8912
105,8913
123,8914
166,8915
317,8916
332,8917
368,8918
58,8919
211,8920
65,8921
407,8922
112,8923
176,8924
142,8925
334,8926
31,8927
222,8928
186,8929
79,8930
114,8931
440,8932
58,8933
47,8934
43,8935
192,8936
45,8937
374,8938
77,8939
53,8940
67,8941
222,8942
57,8943
107,8944
293,8945
24,8946
276,8947
55,8948
164,8949
86,8950
353,8951
50,8952
36,8953
9,8954
9,8955
4,8956
425,8957
353,8958
429,8959
369,8960
408,8961
375,8962
381,8963
91,8964
352,8965
288,8966
404,8967
117,8968
115,8969
152,8970
247,8971
39,8972
400,8973
197,8974
126,8975
196,8976
113,8977
64,8978
98,8979
284,8980
376,8981
410,8982
328,8983
432,8984
324,8985
194,8986
389,8987
328,8988
97,8989
367,8990
398,8991
186,8992
315,8993
125,8994
122,8995
209,8996
23,8997
346,8998
265,8999
273,9000
350,9001
432,9002
265,9003
205,9004
378,9005
7,9006
305,9007
400,9008
160,9009
142,9010
129,9011
292,9012
88,9013
340,9014
130,9015
27,9016
15,9017
123,9018
390,9019
226,9020
181,9021
186,9022
350,9023
390,9024
30,9025
332,9026
60,9027
4,9028
437,9029
102,9030
292,9031
402,9032
298,9033
258,9034
427,9035
191,9036
408,9037
84,9038
17,9039
30,9040
199,9041
24,9042
72,9043
442,9044
376,9045
160,9046
365,9047
444,9048
9,9049
386,9050
315,9051
395,9052
286,9053
100,9054
142,9055
432,9056
41,9057
154,9058
317,9059
89,9060
280,9061
450,9062
62,9063
131,9064
93,9065
261,9066
328,9067
192,9068
42,9069
320,9070
439,9071
93,9072
173,9073
293,9074
303,9075
397,9076
437,9077
338,9078
375,9079
303,9080
401,9081
21,9082
9,9083
36,9084
423,9085
435,9086
151,9087
418,9088
152,9089
233,9090
5,9091
366,9092
83,9093
27,9094
243,9095
280,9096
75,9097
309,9098
429,9099
179,9100
236,9101
224,9102
93,9103
126,9104
379,9105
93,9106
343,9107
12,9108
39,9109
154,9110
204,9111
73,9112
14,9113
225,9114
317,9115
272,9116
263,9117
397,9118
190,9119
72,9120
241,9121
374,9122
91,9123
21,9124
59,9125
10,9126
67,9127
76,9128
300,9129
375,9130
136,9131
120,9132
309,9133
252,9134
304,9135
140,9136
438,9137
293,9138
270,9139
21,9140
163,9141
313,9142
185,9143
291,9144
90,9145
15,9146
23,9147
72,9148
303,9149
195,9150
161,9151
439,9152
419,9153
198,9154
390,9155
103,9156
391,9157
208,9158
7,9159
96,9160
85,9161
439,9162
228,9163
81,9164
288,9165
137,9166
214,9167
223,9168
408,9169
372,9170
351,9171
161,9172
314,9173
141,9174
130,9175
367,9176
86,9177
19,9178
446,9179
283,9180
220,9181
244,9182
176,9183
382,9184
433,9185
401,9186
184,9187
252,9188
419,9189
243,9190
157,9191
291,9192
219,9193
377,9194
103,9195
210,9196
24,9197
92,9198
6,9199
381,9200
264,9201
311,9202
148,9203
26,9204
78,9205
196,9206
122,9207
51,9208
274,9209
175,9210
135,9211
425,9212
2,9213
226,9214
22,9215
405,9216
248,9217
397,9218
6,9219
156,9220
418,9221
15,9222
146,9223
260,9224
303,9225
380,9226
168,9227
113,9228
418,9229
410,9230
87,9231
38,9232
382,9233
253,9234
274,9235
383,9236
110,9237
27,9238
120,9239
99,9240
214,9241
72,9242
305,9243
30,9244
118,9245
416,9246
115,9247
433,9248
50,9249
87,9250
258,9251
217,9252
145,9253
178,9254
236,9255
414,9256
257,9257
332,9258
152,9259
72,9260
151,9261
374,9262
253,9263
93,9264
375,9265
224,9266
424,9267
320,9268
156,9269
196,9270
377,9271
256,9272
209,9273
139,9274
39,9275
381,9276
243,9277
336,9278
57,9279
279,9280
263,9281
183,9282
55,9283
286,9284
404,9285
64,9286
389,9287
304,9288
20,9289
245,9290
62,9291
426,9292
284,9293
281,9294
355,9295
416,9296
395,9297
3,9298
147,9299
271,9300
139,9301
313,9302
407,9303
359,9304
195,9305
417,9306
257,9307
11,9308
419,9309
17,9310
88,9311
408,9312
12,9313
89,9314
448,9315
322,9316
269,9317
426,9318
228,9319
134,9320
94,9321
193,9322
180,9323
272,9324
397,9325
389,9326
265,9327
352,9328
358,9329
122,9330
161,9331
403,9332
182,9333
186,9334
82,9335
288,9336
18,9337
390,9338
426,9339
281,9340
375,9341
127,9342
58,9343
188,9344
368,9345
325,9346
124,9347
146,9348
146,9349
83,9350
324,9351
311,9352
74,9353
232,9354
323,9355
367,9356
343,9357
448,9358
360,9359
427,9360
379,9361
58,9362
428,9363
79,9364
114,9365
29,9366
331,9367
88,9368
115,9369
196,9370
56,9371
162,9372
406,9373
325,9374
286,9375
123,9376
301,9377
252,9378
71,9379
353,9380
124,9381
150,9382
226,9383
435,9384
57,9385
141,9386
403,9387
403,9388
12,9389
56,9390
371,9391
213,9392
177,9393
428,9394
98,9395
130,9396
366,9397
421,9398
113,9399
411,9400
326,9401
255,9402
165,9403
227,9404
79,9405
206,9406
83,9407
227,9408
10,9409
262,9410
107,9411
210,9412
5,9413
253,9414
45,9415
64,9416
208,9417
384,9418
119,9419
209,9420
97,9421
46,9422
216,9423
33,9424
58,9425
133,9426
185,9427
312,9428
330,9429
197,9430
73,9431
131,9432
179,9433
438,9434
433,9435
95,9436
124,9437
363,9438
345,9439
211,9440
82,9441
115,9442
147,9443
12,9444
272,9445
83,9446
134,9447
348,9448
407,9449
369,9450
12,9451
37,9452
286,9453
333,9454
279,9455
82,9456
227,9457
311,9458
419,9459
181,9460
368,9461
363,9462
416,9463
405,9464
379,9465
290,9466
309,9467
405,9468
165,9469
449,9470
93,9471
419,9472
432,9473
370,9474
384,9475
371,9476
111,9477
378,9478
86,9479
371,9480
253,9481
90,9482
269,9483
434,9484
311,9485
246,9486
399,9487
46,9488
291,9489
135,9490
93,9491
204,9492
219,9493
175,9494
253,9495
165,9496
358,9497
6,9498
268,9499
157,9500
129,9501
348,9502
115,9503
261,9504
391,9505
329,9506
256,9507
284,9508
109,9509
238,9510
295,9511
400,9512
334,9513
142,9514
8,9515
225,9516
115,9517
259,9518
96,9519
165,9520
321,9521
280,9522
173,9523
327,9524
181,9525
232,9526
347,9527
175,9528
426,9529
142,9530
80,9531
128,9532
386,9533
112,9534
433,9535
12,9536
79,9537
299,9538
374,9539
271,9540
360,9541
228,9542
362,9543
65,9544
134,9545
84,9546
70,9547
156,9548
91,9549
241,9550
281,9551
359,9552
108,9553
80,9554
71,9555
213,9556
140,9557
3,9558
337,9559
129,9560
20,9561
30,9562
402,9563
249,9564
324,9565
250,9566
386,9567
203,9568
113,9569
21,9570
108,9571
118,9572
396,9573
134,9574
294,9575
180,9576
3,9577
160,9578
310,9579
87,9580
196,9581
54,9582
415,9583
65,9584
79,9585
351,9586
209,9587
95,9588
196,9589
449,9590
269,9591
374,9592
428,9593
254,9594
281,9595
397,9596
220,9597
82,9598
180,9599
385,9600
260,9601
342,9602
1,9603
327,9604
238,9605
164,9606
307,9607
128,9608
301,9609
420,9610
203,9611
261,9612
113,9613
153,9614
317,9615
213,9616
243,9617
286,9618
193,9619
23,9620
158,9621
121,9622
340,9623
139,9624
193,9625
183,9626
350,9627
19,9628
417,9629
297,9630
374,9631
435,9632
354,9633
388,9634
392,9635
237,9636
187,9637
192,9638
311,9639
15,9640
131,9641
79,9642
8,9643
52,9644
269,9645
101,9646
236,9647
298,9648
410,9649
445,9650
2,9651
220,9652
61,9653
438,9654
342,9655
156,9656
231,9657
438,9658
96,9659
92,9660
66,9661
313,9662
48,9663
237,9664
421,9665
297,9666
307,9667
430,9668
123,9669
449,9670
89,9671
325,9672
180,9673
218,9674
41,9675
382,9676
159,9677
431,9678
179,9679
367,9680
447,9681
374,9682
74,9683
207,9684
168,9685
58,9686
250,9687
104,9688
173,9689
153,9690
85,9691
45,9692
253,9693
128,9694
73,9695
446,9696
238,9697
289,9698
44,9699
370,9700
154,9701
403,9702
364,9703
262,9704
66,9705
17,9706
435,9707
7,9708
262,9709
53,9710
287,9711
191,9712
307,9713
219,9714
14,9715
60,9716
107,9717
312,9718
244,9719
59,9720
170,9721
126,9722
13,9723
21,9724
8,9725
293,9726
46,9727
240,9728
330,9729
443,9730
77,9731
37,9732
214,9733
306,9734
360,9735
247,9736
102,9737
225,9738
322,9739
60,9740
286,9741
62,9742
245,9743
210,9744
306,9745
446,9746
253,9747
442,9748
78,9749
4,9750
65,9751
60,9752
382,9753
323,9754
178,9755
201,9756
248,9757
398,9758
359,9759
374,9760
338,9761
364,9762
142,9763
205,9764
446,9765
247,9766
440,9767
309,9768
335,9769
223,9770
87,9771
339,9772
445,9773
154,9774
231,9775
194,9776
116,9777
213,9778
153,9779
151,9780
18,9781
387,9782
306,9783
117,9784
220,9785
300,9786
34,9787
36,9788
232,9789
359,9790
69,9791
223,9792
373,9793
21,9794
282,9795
91,9796
444,9797
98,9798
114,9799
185,9800
172,9801
232,9802
194,9803
80,9804
391,9805
440,9806
164,9807
167,9808
115,9809
31,9810
207,9811
42,9812
9,9813
8,9814
44,9815
18,9816
117,9817
153,9818
131,9819
418,9820
198,9821
21,9822
433,9823
237,9824
305,9825
260,9826
61,9827
446,9828
71,9829
425,9830
327,9831
46,9832
229,9833
100,9834
50,9835
34,9836
141,9837
41,9838
311,9839
272,9840
83,9841
69,9842
364,9843
194,9844
276,9845
82,9846
165,9847
87,9848
329,9849
85,9850
122,9851
267,9852
387,9853
383,9854
213,9855
226,9856
139,9857
247,9858
148,9859
384,9860
145,9861
109,9862
168,9863
441,9864
218,9865
381,9866
415,9867
270,9868
172,9869
132,9870
86,9871
313,9872
62,9873
5,9874
24,9875
149,9876
274,9877
271,9878
303,9879
158,9880
417,9881
153,9882
219,9883
307,9884
159,9885
161,9886
15,9887
316,9888
398,9889
272,9890
207,9891
434,9892
237,9893
225,9894
199,9895
70,9896
108,9897
433,9898
256,9899
377,9900
155,9901
367,9902
360,9903
419,9904
185,9905
418,9906
359,9907
421,9908
213,9909
242,9910
422,9911
297,9912
88,9913
160,9914
288,9915
378,9916
338,9917
56,9918
96,9919
22,9920
287,9921
15,9922
424,9923
390,9924
255,9925
237,9926
402,9927
149,9928
156,9929
98,9930
70,9931
35,9932
424,9933
372,9934
361,9935
330,9936
384,9937
313,9938
362,9939
313,9940
242,9941
360,9942
230,9943
366,9944
128,9945
366,9946
216,9947
413,9948
83,9949
444,9950
237,9951
414,9952
367,9953
92,9954
79,9955
37,9956
139,9957
124,9958
55,9959
3,9960
432,9961
24,9962
117,9963
281,9964
359,9965
332,9966
450,9967
235,9968
45,9969
263,9970
413,9971
333,9972
177,9973
444,9974
128,9975
258,9976
151,9977
10,9978
11,9979
450,9980
382,9981
100,9982
421,9983
300,9984
116,9985
368,9986
413,9987
54,9988
276,9989
280,9990
442,9991
171,9992
5,9993
368,9994
395,9995
20,9996
130,9997
272,9998
373,9999
356,10000
333,10001
156,10002
219,10003
129,10004
170,10005
160,10006
196,10007
442,10008
29,10009
147,10010
229,10011
178,10012
364,10013
327,10014
254,10015
381,10016
387,10017
370,10018
436,10019
147,10020
171,10021
209,10022
302,10023
44,10024
445,10025
291,10026
430,10027
60,10028
271,10029
156,10030
433,10031
225,10032
385,10033
273,10034
336,10035
412,10036
424,10037
442,10038
274,10039
8,10040
52,10041
226,10042
136,10043
64,10044
108,10045
25,10046
52,10047
110,10048
184,10049
281,10050
448,10051
371,10052
369,10053
218,10054
257,10055
11,10056
118,10057
78,10058
191,10059
56,10060
90,10061
319,10062
436,10063
18,10064
173,10065
367,10066
75,10067
322,10068
243,10069
225,10070
102,10071
233,10072
272,10073
15,10074
435,10075
264,10076
3,10077
6,10078
340,10079
46,10080
170,10081
335,10082
32,10083
158,10084
218,10085
277,10086
445,10087
75,10088
202,10089
212,10090
35,10091
323,10092
114,10093
401,10094
324,10095
199,10096
385,10097
205,10098
99,10099
352,10100
270,10101
448,10102
314,10103
371,10104
61,10105
109,10106
42,10107
192,10108
358,10109
402,10110
446,10111
177,10112
436,10113
207,10114
364,10115
351,10116
426,10117
328,10118
290,10119
405,10120
434,10121
233,10122
422,10123
312,10124
224,10125
93,10126
42,10127
295,10128
416,10129
8,10130
65,10131
28,10132
55,10133
133,10134
190,10135
439,10136
234,10137
404,10138
236,10139
348,10140
430,10141
375,10142
59,10143
76,10144
87,10145
